SITE_ID,VISIT_NO,PROTOCOL,XDEPTH_CM,SDDEPTH_CM,XWIDTH,XWXD,RP100,RPGT50,XBKF_W,XBKF_H,XINC_H,SINU,XSLOPE,REACHLEN,LSUB_DMM,XEMBED,PCT_FN,PCT_SA,PCT_SAFN,PCT_SFGF,LDCBF_G08,LDMB_BW5,LRBS_BW5,LRBS_G08,PCT_FAST,PCT_POOL,PCT_SLOW,RpRat,RPMXDEP_CM,RPXDEP_CM,PCT_BDRK,XFC_ALG,XFC_AQM,XFC_LWD,XFC_BRS,XFC_OHV,XFC_BIG,XFC_NAT,XFC_UCB,V1W_MSQ,XCDENBK,XCDENMID,XCL,XGB,XGW,XMW,XC,XCS,XCM,XCMGW,XPCAN,XPCM,XPCMG,QR1,QRVeg1,RDIST1,W1_HALL,W1H_WALL,W1H_LOG,W1_HNOAG,W1_HAG
NRS18_NC_10008,1,BOATABLE,195.95,252.2865284,26.36363636,46.902,147.0379524,4,31.45454545,0.788181818,1.061818182,NA,0.005342099,968.6612215,-0.929939183,NA,30,69,99,NA,-0.252183201,-0.386925139,-0.543014043,-0.677755981,0,89,100,0.75038506,2594.507192,145.2892194,NA,0,0,0.075,0.090909091,0.004545455,0.075,0.179545455,0,0.078065,51.3368984,NA,0.297727273,0.145454545,0.131818182,0.180681818,0.514772727,0.217045455,0.757954545,0.827272727,1,0.863636364,0.863636364,0.540409558,0.472272727,0.40541344,0.681840909,0.128790909,0,0.681840909,0
NRS18_NC_10026,1,BOATABLE,506.0194175,88.47664814,74.81818182,387.27,83.21291466,8,79,1.481818182,4.409090909,NA,0.012758096,2669.805662,-1.536071496,NA,90.19607843,0,90.19607843,NA,0.9898635,0.685053296,-2.221124792,-2.525934996,0,100,100,0.16444609,507.1979861,96.3354583,NA,0,0,0.231818182,0.045454545,0,0.231818182,0.290909091,0,0.084513636,69.38502674,NA,0.415909091,0.109090909,0.009090909,0.231818182,0.585227273,0.169318182,0.852272727,0.826136364,1,0.909090909,0.863636364,0.683961381,0.471761364,0.063829787,0.068181818,0.068181818,0,0.068181818,0
NRS18_NC_10027,1,BOATABLE,129.22,39.10038363,123.6363636,149.502,16.64705116,3,128,0.918181818,2.727272727,NA,0.067160971,4345.020072,2.666205547,NA,0,0,0,NA,1.298394241,0.899267487,1.76693806,1.367811306,5,58,95,0.128827203,133.8014949,27.7232793,NA,0,0,0.275,0.177272727,0.081818182,0.284090909,0.677272727,0.009090909,0.160109091,77.94117647,NA,0.2875,0.254545455,0.127272727,0.451136364,0.582954545,0.295454545,1.129545455,1.161363636,1,0.954545455,0.863636364,0.690581105,0.622613636,0.34000924,0.515172727,0.090913636,0,0.515172727,0
NRS18_IL_10014,1,BOATABLE,194.4,70.77236235,86.18181818,153.05,66.32969108,5,87.18181818,0.146363636,0.321818182,NA,0.053676865,3590.03293,1.064089535,NA,0,0,0,NA,0.846837243,0.710735274,0.353354261,0.217252292,0,0,100,0.341202115,285.0937776,87.4321935,NA,0.061363636,0,0.102272727,0.165909091,0.072727273,0.147727273,0.422727273,0,0.014935,72.86096257,NA,0.214772727,0.254545455,0.265909091,0.365909091,0.298863636,0.084090909,0.682954545,0.930681818,0.863636364,0.863636364,0.863636364,0.526804859,0.518806818,0.627122436,1.681845455,0.310609091,0,1.681845455,0
NRS18_WY_10025,1,BOATABLE,97.7,25.01938642,20.27272727,20.92,13.4297522,4,21.72727273,0.372727273,0.681818182,NA,0.715606178,1250.454587,2.108029091,NA,0,0,0,NA,2.034765509,1.775094515,0.332934576,0.073263582,100,0,0,0.137459081,94.4687359,24.5162763,NA,0,0.027272727,0,0.05,0.05,0.122727273,0.272727273,0.027272727,0,34.75935829,NA,0,0.101136364,0.515909091,0.129545455,0.006818182,0.006818182,0.175,0.652272727,0.136363636,0.136363636,0.136363636,0.460217038,0.393522727,0.400012,0.6667,0,0,0.424263636,0.242436364
NRS18_WY_10005,1,BOATABLE,92.7,30.61177564,16.27272727,18.72,17.80160854,3,18.5,0.381818182,0.609090909,NA,0.866481481,918.6780252,2.106523941,NA,0,0,0,NA,2.020850865,1.826836462,0.27968748,0.085673076,100,0,0,0.192034612,99.5824156,24.8844189,NA,0,0.004545455,0,0.045454545,0.045454545,0.081818182,0.213636364,0.022727273,0,46.52406417,NA,0.123863636,0.315909091,0.373863636,0.227272727,0.157954545,0.034090909,0.417045455,0.759090909,0.409090909,0.409090909,0.409090909,0.521651801,0.441590909,0.380285182,0.613645455,0.204545455,0,0.613645455,0
NRS18_WY_11594,1,BOATABLE,150.6,48.90353316,35.18181818,50.19,23.52285186,10,37.86363636,0.527272727,6.518181818,NA,0.860881543,2688.9579,2.164915792,NA,0,0,0,NA,2.328457468,2.023411477,0.141504315,-0.163541676,100,0,0,0.156194236,230.9353743,39.0779675,NA,0,0,0.018181818,0.068181818,0.045454545,0.104545455,0.304545455,0.018181818,0.004177727,52.67379679,NA,0.180681818,0.311363636,0.320454545,0.278409091,0.239772727,0.059090909,0.559090909,0.838636364,0.818181818,0.818181818,0.818181818,0.567428715,0.477386364,0.333341414,0.500018182,0.068181818,0,0.500018182,0
NRS18_OR_10014,1,BOATABLE,152.0430108,86.68482566,43.66363636,58.654,51.78811309,8,73.50909091,0.9,2.381818182,NA,0.187051243,2396.283958,2.565978496,NA,0,0,0,NA,1.679235532,1.386987015,1.17899148,0.886742964,43,0,57,0.340614888,503.7256381,69.0683354,NA,0.036363636,0.084090909,0,0.009090909,0.022727273,0.036363636,0.090909091,0,0,18.44919786,NA,0,0.481818182,0.156818182,0.138636364,0.029545455,0.029545455,0.294318182,0.325,0.227272727,0.227272727,0.227272727,0.403127637,0.24625,0,0,0,0,0,0
NRS18_MD_11081,1,BOATABLE,131.00304,21.7949923,184.4545455,230.8098,5.530022497,0,192.9090909,0.9,2.709090909,NA,0.042294314,4143.916492,1.676237672,NA,0,13,13,NA,1.131112275,0.786679218,0.889558454,0.545125397,0,0,100,0.042212933,31.4196797,10.2473105,NA,0,0,0.086363636,0.293181818,0.0725,0.118181818,0.552045455,0.004545455,0.021334091,83.95721925,NA,0.535227273,0.196590909,0.357954545,0.410227273,0.825,0.289772727,1.355681818,1.593181818,0.954545455,0.954545455,0.954545455,0.817993426,0.816931818,0.216957647,0.27707013,0,0,0.181827273,0.095242857
NRS18_NE_10079,1,WADEABLE,48.75,10.90025947,3.25952381,1.73695,14.67287879,0,5.413636364,0.172727273,0.172727273,1.389789401,0.233333333,150,-1.26208809,100,48.57142857,51.42857143,100,100,0.704251158,0.914206523,-2.176294613,-1.966339249,0,0,100,0.300982129,49.325,15.78929348,0,0,0.05,0,0,0.622727273,0.009090909,0.631818182,0.009090909,0,68.98395722,33.02139037,0.002272727,0,0.002272727,0,0.002272727,0,0.85,0.004545455,0.045454545,0.045454545,0.045454545,0.297706456,0.102045455,0.641307077,1.7879,0,0,0.272740909,1.515159091
NRS18_MI_10035,1,WADEABLE,5.526666667,3.796318716,1.329047619,0.088575,1.198957396,0,2.248181818,0.348181818,4.645454545,1.404959684,5.27,150,1.706101638,37.27272727,1.904761905,30.47619048,32.38095238,42.85714286,2.399524702,2.142975701,-0.436874062,-0.693423063,45.33333333,16.66666667,54.66666667,0.216940422,16.5625,3.645809225,39.04761905,0.027272727,0,0.027272727,0.086363636,0.086363636,0.077272727,0.3,0.05,0.003223345,98.6631016,95.85561497,0.068181818,0.228409091,0.152272727,0.289772727,0.326136364,0.257954545,0.695454545,0.768181818,1,1,1,0.691206581,0.445681818,0.250009375,0.33335,0,0,0.33335,0
NRS18_MN_10054,1,BOATABLE,186.59,53.02907436,32.90909091,64.49,77.18546864,2,38.72727273,0.381818182,0.809090909,NA,0.016835017,899.4653941,-0.460409377,NA,0,100,100,NA,0.389669427,0.230950322,-0.691359699,-0.850078804,0,0,100,0.41366348,165.4495489,83.0031746,NA,0.063636364,0.406818182,0.004545455,0.009090909,0.063636364,0.027272727,0.104545455,0,0,24.19786096,NA,0.038636364,0.086363636,0.311363636,0.354545455,0.081818182,0.043181818,0.984090909,0.747727273,0.318181818,0.318181818,0.318181818,0.460080544,0.436477273,0.297878316,0.424254545,0.128790909,0,0.424254545,0
NRS18_MN_10037,1,WADEABLE,37.56,16.48342908,5.50952381,2.1081,21.317705,1,7.081818182,0.381818182,0.945454545,1.241947637,0.102083333,240,-0.260210822,83.63636364,13.33333333,55.23809524,68.57142857,93.33333333,0.588470166,0.578499995,-0.838710817,-0.848680988,14.85148515,30.69306931,84.15841584,0.567564031,70.206,23.95247753,0,0,0.247727273,0.018181818,0.031818182,0.05,0.063636364,0.195454545,0.031818182,0.001210847,94.9197861,76.87165775,0.228409091,0.168181818,0.290909091,0.473863636,0.539772727,0.311363636,1.330681818,1.304545455,0.954545455,0.954545455,0.954545455,0.804837226,0.687045455,0.204823109,0.257581818,0,0,0.257581818,0
NRS18_NC_10010,1,BOATABLE,167.4,57.43982358,117.5790909,160.93778,58.82935785,8,120.3072727,0.628181818,2.331818182,NA,0.033049,4239.750182,1.550842788,NA,0,0,0,NA,0.759411071,0.576384539,0.974458249,0.791431717,27,44,73,0.351429856,248.0474327,70.9610292,NA,0,0.004545455,0.075,0.095454545,0.120454545,0.140909091,0.420454545,0.009090909,0.024211364,64.97326203,NA,0.311363636,0.207954545,0.145454545,0.361363636,0.610227273,0.298863636,1.0875,1.117045455,0.954545455,0.954545455,0.863636364,0.57603353,0.602670455,0.536846006,1.159109091,0.068181818,0.030304545,0.992440909,0.166668182
NRS18_OK_11421,1,WADEABLE,67.6,26.43344988,10.98571429,7.10675,26.68501263,1,12.54545455,0.418181818,2.545454545,1.13330588,0.11125,400,0.412622532,81.09090909,0,74.28571429,74.28571429,78.0952381,0.865776329,0.796696385,-0.384073853,-0.453153798,2,11,98,0.394748708,88.445,30.0206392,0,0,0,0.068181818,0.081818182,0.022727273,0.068181818,0.213636364,0,0.002822935,75.13368984,16.84491979,0.309090909,0.520454545,0.040909091,0.1375,0.455681818,0.146590909,0.822727273,0.634090909,0.818181818,0.818181818,0.818181818,0.563205829,0.385340909,0.402716013,0.674245455,0,0,0.204545455,0.4697
NRS18_IA_10031,1,BOATABLE,78.6,24.57805542,39,28.08,27.44209244,3,39.90909091,0.155454545,0.333636364,NA,0.041720701,707.3082259,0.128832076,NA,0,69,69,NA,0.357705093,0.272898449,-0.144066373,-0.228873018,1,0,99,0.349136036,116.1072231,29.7878878,NA,0,0,0.1,0.261363636,0.109090909,0.1,0.561363636,0,0.005552727,67.37967914,NA,0.101136364,0.093181818,0.070454545,0.252272727,0.2125,0.111363636,0.748863636,0.535227273,0.727272727,0.727272727,0.727272727,0.57180764,0.340852273,0.223533979,0.287886364,0,0,0.257581818,0.030304545
NRS18_MN_10020,1,BOATABLE,543,65.43560332,46,242.39,134.2013958,3,50.09090909,0.495454545,1.090909091,NA,0.00753307,1569.4064,-2.110924375,NA,100,0,100,NA,0.402210161,0.373854181,-2.484778556,-2.513134536,0,0,100,0.247148059,324.587836,136.1765705,NA,0,0.068181818,0.040909091,0.086363636,0.045454545,0.040909091,0.222727273,0,0,74.73262032,NA,0.305681818,0.278409091,0.368181818,0.352272727,0.667045455,0.361363636,1.329545455,1.3875,1,1,1,0.781121432,0.724375,0.148389295,0.174245455,0,0,0.174245455,0
NRS18_OK_10035,1,BOATABLE,363.65,101.8015871,78.32727273,270.845,72.55093938,9,78.32727273,0,4.886363636,NA,0.031620553,3437.908167,3.286962915,NA,0,4,4,NA,1.182115198,0.798025037,2.488937878,2.104847716,2,77,98,0.199507602,343.2002376,96.7362962,NA,0,0,0.054545455,0.097727273,0,0.195454545,0.325,0,0.005605455,43.18181818,NA,0.302272727,0.195454545,0.168181818,0.25,0.619318182,0.317045455,1.515909091,1.0375,0.954545455,0.954545455,0.954545455,0.637689553,0.566875,0.063829787,0.068181818,0,0,0.068181818,0
NRS18_CO_10398,1,WADEABLE,91.5049505,12.82546199,5.730952381,5.253675,21.895,1,5.727272727,0.190909091,0.845454545,1.015736988,0.365,200,0.969735338,47.09090909,12.38095238,20,32.38095238,40.95238095,1.372598713,1.345911264,-0.376175927,-0.402863376,74.25742574,0,25.74257426,0.239276672,71.775,23.29255319,0.952380952,0,0,0,0.022727273,0.05,0.090909091,0.240909091,0.045454545,0,90.10695187,9.090909091,0.025,0.694318182,0.132954545,0.132954545,0.084090909,0.059090909,0.264772727,0.35,0.454545455,0.454545455,0.454545455,0.451239573,0.2575,0.608308838,1.553031818,0.840909091,0,1.553031818,0
NRS18_NY_10051,1,WADEABLE,11.951,7.930168646,3.22047619,0.35127619,4.265921717,0,4.027272727,0.317272727,0.749090909,1.656848539,1.163333333,150,0.044181529,69.49090909,35.23809524,7.619047619,42.85714286,47.61904762,1.459672599,1.410951165,-1.366769636,-1.41549107,16,45,84,0.356951026,24.535,6.210680147,0,0.013636364,0.031818182,0.054545455,0.040909091,0.204545455,0.104545455,0.411363636,0,0.035430098,72.99465241,61.63101604,0.139772727,0.145454545,0.275,0.279545455,0.325,0.185227273,0.656818182,0.879545455,0.772727273,0.772727273,0.772727273,0.628016216,0.495795455,0.3400033,0.515159091,0,0,0.446977273,0.068181818
NRS18_TN_10015,1,BOATABLE,136.1,41.24073205,65.18181818,82.09,36.98509894,6,66.86363636,0.745454545,2.481818182,NA,0.006561249,1803.464826,1.053604985,NA,0,0,0,NA,0.150249066,-0.118323298,1.171928283,0.903355919,21,21,79,0.271749441,144.7665529,45.8244669,NA,0.009090909,0.040909091,0.040909091,0.104545455,0.054545455,0.059090909,0.25,0.018181818,0.021133636,84.75935829,NA,0.351136364,0.355681818,0.140909091,0.581818182,0.744318182,0.393181818,1.538636364,1.467045455,1,1,1,0.651559713,0.760170455,0.57827988,1.371240909,0,0,1.310631818,0.060609091
NRS18_NE_10030,1,WADEABLE,58.1,14.95684026,7.843809524,4.938825,19.36490425,3,7.26,0.345454545,1.190909091,1.667501851,0.505,200,-0.292213473,97.72727273,0,92.38095238,92.38095238,94.28571429,1.467434245,1.323633419,-1.615846892,-1.759647718,0,0,100,0.333302999,55.6125,21.30139468,0.952380952,0,0.022727273,0.072727273,0.077272727,0.05,0.086363636,0.245454545,0.013636364,0.061878788,71.12299465,13.90374332,0.346590909,0.435227273,0.002272727,0.405681818,0.569318182,0.222727273,1.045454545,0.977272727,0.909090909,0.909090909,0.909090909,0.621177899,0.539772727,0.400012,0.6667,0,0,0,0.6667
NRS18_WI_10010,1,BOATABLE,183.9795918,53.25952402,371.4444444,635.66,42.93684953,7,304.0909091,0.290909091,1.307,NA,0.02644218,4034.988119,0.326667205,NA,0,71.13402062,71.13402062,NA,0.752068374,0.487951129,-0.161283924,-0.425401168,0,0,100,0.233378328,183.250643,54.9535042,NA,0,0.036363636,0.009090909,0.118181818,0.254545455,0.040909091,0.629545455,0.031818182,0.001618182,45.18716578,NA,0.040909091,0.254545455,0.290909091,0.434090909,0.146590909,0.105681818,0.817045455,0.871590909,0.772727273,0.772727273,0.772727273,0.591593448,0.492215909,0.169811321,0.204545455,0,0,0.204545455,0
NRS18_MD_10004,1,BOATABLE,174.0555961,81.06803005,115.5454545,205.23708,44.74067796,5,120.2727273,0.890909091,2.463636364,NA,0.024421001,3906.225771,2.618467098,NA,0,2.912621359,2.912621359,NA,0.913183,0.557065815,2.061401283,1.705284099,14.5631068,0,85.4368932,0.257048202,237.9979777,61.9822203,NA,0.040909091,0.031818182,0.009090909,0.113636364,0.045454545,0.113636364,0.281818182,0.004545455,0.014120909,69.2513369,NA,0.409090909,0.078409091,0.4625,0.736363636,0.735227273,0.326136364,1.656818182,1.934090909,1,1,1,0.820024198,0.970340909,0.214294133,0.272740909,0.060609091,0,0.272740909,0
NRS18_KY_10005,1,WADEABLE,12.96,6.360406048,2.216666667,0.26934,4.386753142,0,2.882727273,0.186363636,0.597272727,1.42866054,1.153333333,150,0.438267222,56.36363636,15.23809524,21.9047619,37.14285714,61.9047619,1.198293365,1.33236774,-0.894100518,-0.760026143,26.66666667,15.33333333,73.33333333,0.338484039,29.95833333,6.108656244,0.952380952,0,0,0.004545455,0.004545455,0.159090909,0.018181818,0.240909091,0,0,89.03743316,81.01604278,0.134090909,0.026136364,0.275,0.386363636,0.156818182,0.022727273,0.632954545,0.818181818,0.590909091,0.590909091,0.590909091,0.501359995,0.468181818,0.701360439,2.348518182,0.068181818,0,2.348518182,0
NRS18_MI_10006,1,WADEABLE,27.12765957,15.07417791,2.405,0.740978947,17.54187054,2,3.091818182,0.324545455,0.36,1.236597471,0.45,160,-0.037415666,76.09090909,28.57142857,34.28571429,62.85714286,66.66666667,1.058227645,1.112326943,-1.149742609,-1.095643311,3,36,91,0.646641502,51.768,20.92343594,0,0,0.022727273,0,0.063636364,0.086363636,0.122727273,0.313636364,0.040909091,1.17245e-4,57.7540107,44.2513369,0.006818182,0.05,0.177272727,0.410227273,0.036363636,0.029545455,0.960227273,0.623863636,0.318181818,0.318181818,0.318181818,0.510593459,0.380738636,0.435898882,0.772731818,0.136363636,0,0.772731818,0
NRS18_GA_10019,1,BOATABLE,160.99536,132.5179161,110.1818182,138.635232,73.3751103,6,115.1818182,1.4,2.425454545,NA,0.148082334,3937.386617,0.947593692,NA,0,52,52,NA,1.553770961,1.360468496,-0.412874804,-0.606177269,20,0,80,0.455759162,590.5362302,96.3226068,NA,0,0,0.118181818,0.190909091,0.068181818,0.279545455,0.684090909,0.013636364,0.007668636,74.59893048,NA,0.571590909,0.261363636,0.238636364,0.478409091,0.664772727,0.093181818,1.193181818,1.381818182,1,0.954545455,0.954545455,0.657139057,0.721818182,0.490352607,0.962140909,0.068181818,0,0.962140909,0
NRS18_ND_10044,1,WADEABLE,52.13,17.60776631,3.804761905,2.08685,20.86112083,2,5.718181818,0.618181818,1.663636364,1.016524487,0.066666667,150,0.382001578,61.63636364,18.0952381,15.23809524,33.33333333,58.0952381,0.764019791,0.628488631,-0.246487053,-0.382018214,11,0,89,0.400174963,52.36,22.44838002,0,0.045454545,0.086363636,0,0,0.552272727,0.122727273,0.675,0.122727273,0,20.05347594,1.069518717,0,0.018181818,0.059090909,0,0,0,0.263636364,0.059090909,0,0,0,0.242659802,0.126590909,0.597572999,1.484922727,0,0,0.818222727,0.6667
NRS18_MN_10028,1,WADEABLE,36.84,12.22244995,3.09047619,1.2326,15.83802929,1,3.763636364,0.5,0.936363636,1.103778061,0.253333333,150,0.142698105,60.65454545,10.47619048,33.33333333,43.80952381,87.61904762,1.155666424,1.090653312,-0.947955207,-1.012968319,51,13,49,0.429913933,50.675,17.23038352,0,0.036363636,0,0,0.045454545,0.045454545,0.063636364,0.195454545,0.045454545,0,90.37433155,29.94652406,0.035227273,0.059090909,0.127272727,0.142045455,0.0375,0.002272727,0.890909091,0.306818182,0.272727273,0.272727273,0.272727273,0.533520866,0.238068182,0.30159617,0.431836364,0,0,0.310618182,0.121218182
NRS18_UT_10010,1,BOATABLE,635.6,205.4082901,103.1818182,625.45,247.5839452,7,104.1818182,0.322727273,2.036363636,NA,0.079668579,3203.620133,-0.460409377,NA,0,100,100,NA,1.87556515,1.360525441,-1.820934818,-2.335974527,14,0,86,0.389527919,807.9632944,284.0022454,NA,0,0,0.004545455,0.086363636,0.086363636,0.004545455,0.227272727,0,0,73.26203209,NA,0.038636364,0.395454545,0.246590909,0.748863636,0.084090909,0.045454545,1.0375,1.079545455,0.454545455,0.454545455,0.454545455,0.611178879,0.585795455,0.486769712,0.948443074,0.031747619,0,0.948443074,0
NRS18_MN_10068,1,BOATABLE,235.3,28.83092475,33.63636364,78.64,50.08661962,4,33.63636364,0.4,0.627272727,NA,0.022151338,1070.582888,-2.110924375,NA,100,0,100,NA,0.430679276,0.533684725,-2.644609099,-2.54160365,0,0,100,0.212862812,121.1049812,54.7667765,NA,0.05,0.05,0,0,0.05,0.05,0.1,0.05,0,14.17112299,NA,0,0.05,0.002272727,0.002272727,0.002272727,0.002272727,0.879545455,0.006818182,0.045454545,0.045454545,0.045454545,0.241421001,0.103068182,0.400012,0.6667,0,0,0.060609091,0.606090909
NRS18_OK_10032,1,BOATABLE,162.9,77.46351373,260.6909091,482.372,61.70530097,6,411.9454545,1,2,NA,0.016153001,3768.980567,-0.460409377,NA,0,100,100,NA,0.576604007,0.347149216,-0.807558593,-1.037013384,0,3,100,0.378792517,283.9450229,75.0083193,NA,0,0,0.013636364,0.102272727,0.022727273,0.013636364,0.170454545,0,9.51818e-4,5.080213904,NA,0.156818182,0.221590909,0.489772727,0.559090909,0.445454545,0.288636364,1.469318182,1.494318182,0.5,0.5,0.5,0.472333506,0.772443182,0.063829787,0.068181818,0,0,0.068181818,0
NRS18_IA_10018,1,BOATABLE,114.8,39.19595939,54.36363636,68.12,25.05289347,5,55.59090909,0.198181818,0.422727273,NA,0.066207627,2000.060515,0.486085541,NA,1,46,47,NA,0.844233508,0.69627158,-0.210186038,-0.358147966,2,0,98,0.218230779,153.294733,33.4034534,NA,0,0,0.004545455,0.022727273,0.013636364,0.136363636,0.154545455,0,0,45.58823529,NA,0.184090909,0.025,0.138636364,0.267045455,0.297727273,0.113636364,0.777272727,0.703409091,0.954545455,0.954545455,0.954545455,0.526720677,0.416534091,0.312504297,0.454554545,0.098486364,0,0.393945455,0.060609091
NRS18_NH_10017,1,WADEABLE,19.96,11.83294494,5.504761905,1.02975,5.163652928,1,11.15454545,0.609090909,1.009090909,1.121679932,2.648214286,280,1.581672947,22.09090909,0,8.571428571,8.571428571,28.57142857,2.330784195,2.133517061,-0.551844113,-0.749111247,49,0,51,0.258700047,54.482,10.2240328,0,0,0.004545455,0,0.063636364,0.022727273,0.206818182,0.320454545,0.013636364,0.003689399,66.31016043,56.81818182,0.222727273,0.604545455,0.222727273,0.336363636,0.425,0.202272727,0.768181818,0.984090909,0.863636364,0.772727273,0.772727273,0.613711102,0.542840909,0.388893982,0.636377273,0.136363636,0,0.636377273,0
NRS18_SD_10061,1,BOATABLE,115.4455446,31.54440529,25.77272727,29.915,27.33639454,4,25.77272727,0,1.613636364,NA,0.075960136,1083.872437,-0.460409377,NA,0,100,100,NA,0.736402446,0.661297317,-1.121706694,-1.196811823,0,0,100,0.236790381,118.8227515,37.8627217,NA,0,0.259090909,0,0,0,0.004545455,0.009090909,0.004545455,0,22.99465241,NA,0.093181818,0.194318182,0.142045455,0.127272727,0.143181818,0.05,0.580681818,0.4125,0.409090909,0.409090909,0.409090909,0.350875642,0.285625,0.507287979,1.029583117,0,0.045454545,0.045454545,0.984128571
NRS18_NC_10001,1,WADEABLE,53.13,15.48649134,19.95238095,11.2895,15.70498714,2,21.63636364,0.844545455,2.079090909,1.614544477,0.010858686,760,0.744003865,56.18181818,26.66666667,3.80952381,30.47619048,46.66666667,0.237665501,-0.046633237,0.790637102,0.506338364,2,88,98,0.295595467,58.87579046,17.46959244,9.523809524,0,0,0.070454545,0.027272727,0.036363636,0.138636364,0.220454545,0.040909091,0.005631419,95.72192513,62.29946524,0.157954545,0.018181818,0.059090909,0.378409091,0.367045455,0.209090909,0.951136364,0.804545455,0.954545455,0.954545455,0.954545455,0.739513383,0.462045455,0.089656428,0.098486364,0,0,0.098486364,0
NRS18_WI_10015,1,WADEABLE,42.15333333,19.17448552,5.268095238,2.059915,25.05961657,3,6.918181818,0.509090909,2.081818182,1.489118102,0.1925,200,-0.460409377,95.81818182,0,80.95238095,80.95238095,80.95238095,0.998535084,0.909409224,-1.369818601,-1.458944461,41.33333333,4,58.66666667,0.594487187,93.87916667,26.11106902,0,0,0,0.045454545,0.243181818,0.261363636,0.072727273,0.754545455,0.027272727,0.032221616,93.85026738,60.16042781,0.181818182,0.129545455,0.410227273,0.528409091,0.484090909,0.302272727,1.201136364,1.422727273,1,1,1,0.887589942,0.740227273,0,0,0,0,0,0
NRS18_CO_10064,1,WADEABLE,12.473333330000001,4.574068529,0.976190476,0.12895,1.131408066,0,1.072727273,0.227272727,0.490909091,1.115822756,12.58586667,150,1.037564656,32.72727273,4.761904762,5.714285714,10.47619048,36.19047619,2.409679959,2.079792122,-1.042227466,-1.372115303,100,0,0,0.090706152,16.46706667,3.512079205,0,0,0,0.045454545,0.170454545,0.009090909,0.227272727,0.461363636,0.140909091,0.100653107,91.44385027,89.43850267,0.332954545,0.498863636,0.204545455,0.225,0.578409091,0.245454545,0.803409091,1.007954545,1,1,1,0.799453251,0.553579545,0,0,0,0,0,0
NRS18_CA_10026,1,WADEABLE,48.65979381,27.24804527,6.919047619,3.1059,22.5143738,3,8.790909091,0.290909091,1.045454545,1.164806692,1.69,200,1.581343288,22.78846154,0,9.523809524,9.523809524,42.85714286,1.738568242,1.778817319,-0.197474032,-0.157224954,24,42,76,0.462689462,102.235,27.51756797,10.47619048,0,0,0.081818182,0.081818182,0.013636364,0.434090909,0.575,0.013636364,0.016638211,100,100,0.114772727,0.628409091,0.219318182,0.353409091,0.782954545,0.668181818,1.268181818,1.355681818,1,1,1,0.860696228,0.710056818,0.102040817,0.113636364,0,0,0.113636364,0
NRS18_WI_10014,1,BOATABLE,196.7,20.940271,23.18181818,45.36,23.08395887,3,22.18181818,0.831818182,1.781818182,NA,0.01475894,710.5310271,-1.453669457,NA,87,0,87,NA,0.598580507,0.413531537,-1.867200995,-2.052249965,0,10,100,0.117356171,98.7680688,26.1559067,NA,0,0,0.022727273,0.031818182,0.031818182,0.031818182,0.131818182,0.004545455,0.002379545,78.47593583,NA,0.036363636,0.105681818,0.052272727,0.242045455,0.118181818,0.081818182,0.419318182,0.4125,0.954545455,0.954545455,0.954545455,0.538195117,0.285625,0.323083172,0.477286364,0,0,0.098486364,0.3788
NRS18_ID_10018,1,WADEABLE,21,4.811898006,1.276190476,0.266904762,3.381179772,0,1.790909091,0.195454545,0.368181818,1.044717047,3.35,150,-0.041718119,62.90909091,40,2.857142857,42.85714286,69.52380952,1.749798639,0.930861041,-0.97257916,-1.791516759,79.33333333,5.333333333,20.66666667,0.161008561,18.085,5.724952114,0,0.045454545,0.036363636,0,0.040909091,0.427272727,0.209090909,0.781818182,0.113636364,0.22025313,84.22459893,59.62566845,0.002272727,0.004545455,0.175,0.167045455,0.040909091,0.04047619,0.756818182,0.382954545,0.227272727,0.227272727,0.227272727,0.519491541,0.272329545,0.400012,0.6667,0,0,0.33335,0.33335
NRS18_NY_10089,1,WADEABLE,37.005,12.31950392,8.138095238,2.980475,8.556846157,0,9.404545455,0.224545455,0.556363636,1.085791627,1.1125,360,1.566619384,57.38461538,0,18.26086957,18.26086957,20,1.577362242,1.5875474,-0.020928016,-0.010742858,95,0,5,0.231234864,47.70025,12.27721405,0,0,0,0.030769231,0.053846154,0.076923077,0.130769231,0.319230769,0.073076923,6.92927e-4,89.14027149,64.25339367,0.274038462,0.171153846,0.119230769,0.294230769,0.442307692,0.168269231,0.773076923,0.855769231,0.961538462,0.961538462,0.961538462,0.648251327,0.485096154,0.377600076,0.606684,0.12,0.053336,0.606684,0
NRS18_OK_10432,1,WADEABLE,19.83,8.922851155,3.057142857,0.621795455,5.290743621,1,4.1,0.422727273,1.854545455,1.065685478,0.3125,160,-0.340038395,96.36363636,0,97.14285714,97.14285714,97.14285714,1.239025685,1.072672257,-1.412710652,-1.57906408,3,0,97,0.266805024,66.049,6.466464426,0,0,0.045454545,0.052272727,0.186363636,0.036363636,0.061363636,0.352272727,0.009090909,0.0079375,98.39572193,95.18716578,0.510227273,0.127272727,0.047727273,0.307954545,0.652272727,0.142045455,1.422727273,1.007954545,1,1,1,0.767974601,0.553579545,0.169811321,0.204545455,0,0,0.204545455,0
