"SITE_ID","VISIT_NO","PROTOCOL","XDEPTH_CM","SDDEPTH_CM","XWIDTH","XWXD","RP100","XBKF_W","XBKF_H","XINC_H","SINU","XSLOPE","REACHLEN","LSUB_DMM","XEMBED","PCT_FN","PCT_SAFN","PCT_SFGF","LDCBF_G08","LDMB_BW5","LRBS_BW5","LRBS_G08","PCT_FAST","PCT_SLOW","RPRAT","PCT_BDRK","XFC_ALG","XFC_AQM","XFC_LWD","XFC_NAT","V1W_MSQ","XCDENBK","XCDENMID","XCL","XGB","XGW","XC","XCMGW","QR1","QRVEG1","RDIST1","W1_HALL","W1H_WALL","W1_HNOAG","W1_HAG"
"FW08IN027",1,"WADEABLE",8.24,2.998164987,1.945,0.165,3.680051018,4.927272727,0.672727273,1.072727273,1.127910362,0.200537925,149,-0.742989286,86.54545455,40,64.76190476,95.23809524,"1.227246451",0.993348539,-1.736337825,-1.970235737,2.666666667,97.33333333,0.446608133,0,0,0,0,0.138636364,0.000711013,97.32620321,99.19786096,0.156818182,0.294318182,0.118181818,0.628409091,0.9625,0.774200403,0.533125,0.108112929,0.121218182,0,0,0.121218182
"FW08IN039",1,"WADEABLE",36.34,17.57651096,9.105,3.57835,23.03019795,15.45454545,0.809090909,1.427272727,1.423111811,0.118684575,277.2,0.029786163,70.72727273,30.47619048,35.23809524,76.19047619,"1.028327701",0.883021704,-0.853235541,-0.998541537,8,92,0.633742376,0,0.004545455,0,0.013636364,0.122727273,0.00130112,80.21390374,60.56149733,0.081818182,0.128409091,0.120454545,0.2375,0.585227273,0.552295181,0.363352273,0.435903222,0.772745455,0,0.409090909,0.363654545
"FW08MI020",1,"BOATABLE",1438,285.0978921,510.1818182,6787.59,266.6861214,537.5454545,0.969090909,1.323636364,1.260199302,0.004863879,4400,-0.460409377,NA,0,100,NA,"1.193778763",0.625868928,-1.086278305,-1.65418814,0,100,18.54562736,NA,0,0.009090909,0,0.036363636,0,17.37967914,NA,0.038636364,0.045454545,0.004545455,0.077272727,0.134090909,0.233735402,0.160340909,0.689413811,2.219718182,0.681818182,2.219718182,0
"FW08IN031",1,"WADEABLE",54.77,13.77807877,9.1025,4.847525,13.2258068,9.193181818,0.209090909,6.036363636,1.071104765,0.066607092,396,0.330341747,61.34545455,18.0952381,29.52380952,77.14285714,"0.538171577",0.45474417,-0.124402423,-0.20782983,9,91,0.241479036,0,0.05,0.061363636,0,0.377272727,1.59319e-05,23.79679144,5.748663102,0.071590909,0.075,0.043181818,0.119318182,0.214772727,0.277650329,0.196647727,0.653550945,1.886427273,0,0.6591,1.227327273
"FW08LA050",1,"BOATABLE",445.6,206.3258186,73.72727273,312.1,0.174673672,74.59090909,0.53,1.037272727,1.233469496,0.038574954,747956.0762,-1.780821375,NA,80,100,NA,"1.337191252",1.118959711,-2.899781086,-3.118012627,0,100,0.039199657,NA,0,0,0.013636364,0.531818182,0.003649091,83.28877005,NA,0.492045455,0.579545455,0.2375,0.642045455,1.222727273,0.795233785,0.650227273,0.089656428,0.098486364,0,0.098486364,0
"FW08LA059",1,"BOATABLE",545.3,59.29646454,85.45454545,474.76,90.26746905,85.52727273,0.233636364,0.742727273,1.48675185,0,2971.944668,-2.110924375,NA,100,100,NA,"-1.641201309",-1.484608153,-0.626316222,-0.469723066,0,100,16.55372621,NA,0,0.115909091,0.004545455,0.834090909,0.000475909,71.12299465,NA,0.289772727,0.064772727,0.168181818,0.395454545,0.779545455,0.485851488,0.450795455,0.656254834,1.909131818,0.401518182,1.727313636,0.181818182
"FW08LA062",1,"WADEABLE",5.23,3.754741111,2.685,0.1013,2.498174676,4.418181818,1.590909091,1.954545455,1.574911519,0.213523396,148.5,-0.460409377,100,0,100,100,"1.934669268",1.373760602,-1.834169978,-2.395078645,0,100,0.477662462,0,0,0,0,0.206818182,0.000772748,95.45454545,93.04812834,0.332954545,0.778409091,0.176136364,0.851136364,1.377272727,0.883795367,0.719772727,0,0,0,0,0
"FW08LA072",1,"BOATABLE",365.9,54.88454365,59.36363636,199.49,28.42529766,59.48181818,0.1,0.165454545,1.017524475,0.005376904,2140.353233,-2.110924375,NA,100,100,NA,"0.162099054",0.106246103,-2.217170478,-2.273023429,0,100,7.768597339,NA,0.009090909,0.627272727,0.045454545,0.543181818,0.003596364,96.79144385,NA,0.206818182,0.025,0.056818182,0.414772727,0.636363636,0.52159911,0.386363636,0.621783874,1.643990909,0.257586364,0.947004545,0.696986364
"FW08LA073",1,"BOATABLE",297.7380952,68.06005836,108.1818182,337.2777778,70.56546123,108.7681818,0.466363636,1.5,1.824578276,0.002721429,3878.217105,-2.110924375,NA,100,100,NA,"-0.459232605",-0.295176184,-1.815748191,-1.65169177,0,100,23.70051477,NA,0.136363636,0.102272727,0.022727273,0.379545455,0.009773182,75.53475936,NA,0.367045455,0.3125,0.06547619,0.454545455,0.676136364,0.38916988,0.404261364,0.813032962,4.348536364,0.946972727,4.348536364,0
"FW08LA079",1,"WADEABLE",13.75172414,12.87252189,1.475,0.1916,8.78399498,4.945454545,0.927272727,2.227272727,1.00642428,0.024191556,223.5,-2.110924375,100,100,100,100,"-0.012106358",0.209226712,-2.320151086,-2.098818016,0,100,0.638755904,0,0,0.734090909,0,0,0,0,0,0,0.585714286,0,0,0,0.158740105,0.1,0.6,1.5,0,0.5,1
"FW08LA092",1,"WADEABLE",93.28,8.658597642,6.93,6.447,11.14549029,7.227272727,0.181818182,0.981818182,1.069801217,0,277.2,-2.110924375,99.96363636,95.23809524,95.23809524,95.23809524,"-2.69684914",-2.162987939,0.052063564,0.585924765,0,100,0.119484244,0,0.022727273,0.463636364,0,0.188636364,5.79016e-05,86.63101604,72.05882353,0.329545455,0.097727273,0.331818182,0.592045455,1.360227273,0.823617398,0.712102273,0.108112929,0.121218182,0,0.121218182,0
"FW08LA094",1,"BOATABLE",286.8,68.84149559,103.1818182,297.09,58.73089053,104.6363636,0.459090909,1.554545455,1.657143358,0.002721429,3950.803633,-2.110924375,NA,100,100,NA,"-0.445913257",-0.292366929,-1.818557446,-1.665011118,0,100,20.4779953,NA,0.238636364,0.820454545,0.045454545,0.665909091,0.001798182,74.46524064,NA,0.556818182,0.111363636,0.122727273,0.636363636,0.963636364,0.464020832,0.533636364,0.756907958,3.113668182,0.439395455,3.113668182,0
"FW08LA097",1,"WADEABLE",13.86428571,6.710038345,2.023809524,0.316095238,4.64836674,3.854545455,0.236363636,1.181818182,1.09716247,0.0496564,223.5,-2.110924375,100,100,100,100,"-0.514941451",0.045911134,-2.156835508,-1.595982924,0,100,0.335276323,0,0,0.184090909,0,0.329545455,0.000875227,97.05882353,96.52406417,0.263636364,0.302272727,0.267045455,0.402272727,0.971590909,0.679537616,0.537215909,0.400012,0.6667,0,0,0.6667
"FW08LA102",1,"WADEABLE",62.46601942,24.89066899,5.495,3.4447,29.67409977,6.236363636,0.418181818,3.281818182,2.988678179,0.007161974,208,-0.477783219,100,1.052631579,100,100,"-0.535923662",-0.439505066,-0.038278154,0.058140443,0,100,0.475043873,0,0,0,0.129545455,0.620454545,0.002590267,97.86096257,98.12834225,0.469318182,0.369047619,0.283333333,0.744318182,1.452272727,0.866387646,0.753522727,0.12,0.136363636,0,0.136363636,0
"FW08AR016",1,"BOATABLE",84.40987234,40.26026853,34.22727273,22.20978,36.54180406,41.27272727,0.633636364,1.379090909,1.54611446,0.190977444,1452,2.156920851,NA,0,0,NA,"1.300700067",1.16290124,0.994019611,0.856220785,10.63829787,89.36170213,43.2909126,NA,0,0,0.013636364,0.059090909,0,59.22459893,NA,0.296590909,0.127272727,0.227272727,0.506818182,0.927272727,0.646441712,0.517272727,0.175007219,0.212131818,0.030304545,0.212131818,0
"FW08AR032",1,"BOATABLE",590,58.98125023,444.5454545,2579.97,36.24261192,453.9090909,2.609090909,2.718181818,1.074383443,0.010096076,4400,-0.460409377,NA,0,100,NA,"1.262065603",0.750772303,-1.21118168,-1.72247498,0,100,6.14281558,NA,0,0,0.022727273,0.090909091,0.000475909,20.05347594,NA,0.022727273,0.485227273,0.064285714,0.122727273,0.3375,0.347618837,0.251875,0.405405405,0.681818182,0.681818182,0.681818182,0
"FW08AR044",1,"WADEABLE",18.16,8.942080595,2.0105,0.46722,11.02054127,3.772727273,0.581818182,0.990909091,1.252854665,0.148588144,149,-0.038148441,44.18181818,36.19047619,37.14285714,91.42857143,"0.935344121",0.821665998,-0.859814439,-0.973492562,18,82,0.606857999,4.761904762,0,0,0,0.1,0.000798739,95.72192513,91.31016043,0.111363636,0.027272727,0.197727273,0.327272727,0.860227273,0.64630134,0.487102273,0.4235828,0.734854545,0,0,0.734854545
"FW08AR073",1,"WADEABLE",20.08,15.17619082,5.135,1.0348,10.98309958,8.136363636,0.627272727,1.036363636,1.020550727,0.388763617,198,1.891341565,11.90909091,0.952380952,0.952380952,10.47619048,"1.380118313",1.277980134,0.613361431,0.511223252,21,79,0.546967111,3.80952381,0,0,0.079545455,0.318181818,0.003019243,84.22459893,68.44919786,0.011363636,0.144318182,0.323863636,0.456818182,1.164772727,0.812073184,0.624147727,0,0,0,0,0
"FW08AR099",1,"WADEABLE",48.03,24.25389899,9.36,4.4994,25.4544109,12.35454545,0.627272727,1.118181818,1.520563966,0.492464104,356.4,2.398392218,16.63636364,0.952380952,5.714285714,7.619047619,"1.59313146",1.459001927,0.939390291,0.805260759,45,55,0.529968997,20,0,0,0,0.122727273,2.63447e-05,92.78074866,64.17112299,0.097727273,0.109090909,0.454545455,0.686363636,1.753409091,0.857698781,0.889034091,0.24096477,0.317461905,0,0.317461905,0
"FW08AR111",1,"WADEABLE",14.15,8.508924642,1.43,0.1647,6.707324934,2.663636364,0.4,0.57,1.536866551,0.696082391,149,0.249357685,66.36363636,8.571428571,57.14285714,75.23809524,"1.359108019",1.353984949,-1.104627264,-1.109750334,8.571428571,91.42857143,0.474015896,0,0,0.052272727,0.004545455,0.629545455,0.000292278,80.21390374,72.05882353,0.044318182,0.089772727,0.179545455,0.4625,0.920454545,0.577938092,0.514204545,0.543252911,1.189395455,0,0.030304545,1.159090909
"FW08AR114",1,"WADEABLE",49.76,20.43374116,9.11,4.7108,31.23898735,12.95454545,0.673636364,1.352727273,1.088003848,0.12981169,316.8,1.202780321,18.18181818,4.761904762,15.23809524,42.85714286,"0.906403337",0.881698878,0.321081443,0.296376983,11,89,0.627793154,8.571428571,0,0,0,0.127272727,0.001205653,83.15508021,73.39572193,0.284090909,0.165909091,0.165909091,0.379545455,0.720454545,0.689381629,0.424204545,0.089656428,0.098486364,0,0.098486364,0
"FW08AR142",1,"WADEABLE",10.51333333,6.324275874,1.4545,0.153645,3.918977866,6.281818182,0.481818182,0.963636364,1.027051776,1.749810718,149,1.648324288,23.27272727,0,9.523809524,25.71428571,"1.963346073",1.817273336,-0.168949047,-0.315021785,60,40,0.372762638,0,0,0.004545455,0,0.104545455,0,98.93048128,98.52941176,0.092045455,0.043181818,0.376136364,0.442045455,1.111363636,0.769764305,0.600113636,0.232567063,0.303045455,0,0.303045455,0
"FW08AR147",1,"WADEABLE",25.18,12.44493325,4.683333333,1.308,12.89665199,9.445454545,0.427272727,0.909090909,1.367201445,0.744950621,158.4,0.922321459,27.81818182,14.42307692,20.19230769,35.57692308,"1.383743084",1.447361355,-0.525039895,-0.461421624,49,51,0.512178395,0,0,0.140909091,0.054545455,0.186363636,0.000571463,89.30481283,89.57219251,0.460227273,0.144318182,0.081818182,0.530681818,0.827272727,0.6331204,0.472272727,0.405405405,0.681818182,0,0.681818182,0
"FW08MT047",1,"WADEABLE",56.33333333,25.89499991,11.01,5.61815,19.68653212,12.90909091,0.412727273,1.195454545,1.067416018,0.02261676,752.4,-2.110924375,100,100,100,100,"-0.329693781",0.081767268,-2.192691643,-1.781230594,0,100,0.349465067,0,0.875,0.875,0,0.013636364,0,5.614973262,0,NA,0.1375,0,0,0,0.188260252,0.1,0.556759826,1.256113182,0,0,1.256113182
"FW08OK007",1,"WADEABLE",69.88,23.11424415,8.2,5.4853,42.90308671,11.35454545,0.536363636,1.327272727,1.317877357,0.083698332,277.2,-1.586027128,96.18181818,75,89.42307692,94.23076923,"0.466221175",0.662456443,-2.248483571,-2.052248302,2,98,0.613953731,0,0,0.004545455,0.036363636,0.2,0.002182063,84.49197861,67.9144385,0.192045455,0.146590909,0.189772727,0.438636364,0.985227273,0.619152472,0.543352273,0.492311988,0.969713636,0,0.36365,0.606063636
"FW08OK010",1,"WADEABLE",27.9,7.424730211,1.365,0.3779,8.881750975,2.372727273,0.418181818,0.545454545,1.017118116,0.158921263,223.5,-0.363452176,93.27272727,9.523809524,79.04761905,100,"0.914649195",0.815061541,-1.178513718,-1.278101371,0,100,0.318342329,0,0.027272727,0,0,0.35,0.004156102,43.31550802,19.65240642,0,0.122727273,0.031818182,0,0.1,0.305136355,0.145,0.6,1.5,0,0,1.5
"FW08OK012",1,"WADEABLE",31.04666667,19.56861501,2.515,0.9041,22.52556222,3.718181818,0.372727273,1.1,1.518456879,0.08044408,149,0.94375521,56.72727273,15.23809524,27.61904762,57.14285714,"0.340972845",0.394379579,0.54937563,0.602782365,0,98,0.72553883,0,0,0.013636364,0.054545455,0.220454545,0.003978274,93.5828877,87.43315508,0.182954545,0.213636364,0.056818182,0.502272727,0.9,0.78070188,0.505,0,0,0,0,0
"FW08OK011",1,"BOATABLE",84.3,40.25813175,31,25.99,32.26735283,34.63636364,0.7,1.290909091,2.214682233,0.015766605,1222.558037,-0.626825883,NA,11,99,NA,"0.166863219",0.109351819,-0.736177702,-0.793689102,0,100,38.27681237,NA,0,0,0.063636364,0.204545455,0.014647727,12.1657754,NA,0.101136364,0.411363636,0.151136364,0.35,0.709090909,0.349267947,0.419090909,0.514710878,1.060627273,0,0.25,0.810627273
"FW08OK019",1,"BOATABLE",120,84.05145129,87.63636364,133.29,54.65332386,122.8181818,1.145454545,2.209090909,1.003394313,0,4028.90036,-0.460409377,NA,0,100,NA,"-1.976675871",-1.909297263,1.448887886,1.516266494,0,100,45.54443655,NA,0,0,0.004545455,0.05,0,26.47058824,NA,0.015909091,0.380681818,0.068181818,0.247727273,0.690909091,0.517990217,0.410909091,0,0,0,0,0
"FW08OK023",1,"WADEABLE",31.68,18.64060952,7.44,2.26325,15.34167736,11,0.836363636,2.463636364,1.341532476,0.125097992,297,0.312333222,60.54545455,33.33333333,66.66666667,67.61904762,"1.105144677",0.932283322,-0.6199501,-0.792811455,6,94,0.484270119,0,0.009090909,0,0.004545455,0.040909091,0.000629936,45.18716578,10.42780749,0.156818182,0.428409091,0.128409091,0.315909091,0.610227273,0.543566209,0.374602273,0.153846154,0.181818182,0,0,0.181818182
"FW08OK044",1,"WADEABLE",97.88,119.4394551,9.8,7.95815,75.66483233,12.54545455,0.490909091,6.527272727,1.272581245,0.031512688,396,0.017364401,86.63636364,19.04761905,72.38095238,84.76190476,"0.383115088",0.185769371,-0.168404971,-0.365750687,1,99,0.773036701,0,0,0,0.009090909,0.109090909,0.001256441,40.05602241,19.11764706,0.097727273,0.555681818,0.045454545,0.177272727,0.3,0.399521239,0.235,0.410724808,0.697,0,0,0.697
"FW08OK060",1,"WADEABLE",20.25333333,9.946964507,3.14,0.47505,8.152109777,17.54545455,0.372727273,1.236363636,1.112454172,1.249986,223.5,-1.340684042,100,53.33333333,100,100,"1.513888843",1.624764564,-2.965448607,-2.854572885,1.333333333,98.66666667,0.402507066,0,0.013636364,0.022727273,0.004545455,0.131818182,0.000754321,53.20855615,24.73262032,0,0.223863636,0.031818182,0.043181818,0.278409091,0.373644796,0.225284091,0.6,1.5,0,0,1.5
"FW08OK061",1,"WADEABLE",66.42,37.7785092,10.495,6.4672,36.91167992,12.81818182,0.445454545,1.918181818,1.175343737,0.004036748,435.6,-1.063482165,98.18181818,36.19047619,99.04761905,99.04761905,"-0.949000426",-0.689675615,-0.37380655,-0.114481738,0,100,0.555731405,0,0,0,0.009090909,0.059090909,0.000804857,87.96791444,53.47593583,0.1875,0.377272727,0.180681818,0.444318182,0.907954545,0.62947738,0.508579545,0.450006875,0.818204545,0.196972727,0.575768182,0.242436364
"FW08OK080",1,"WADEABLE",67.31,26.88985953,15.9,10.467,23.39398495,19.45454545,0.445454545,2.6,1.269611052,0.317784,594,0.847669324,65.45454545,24.03846154,24.03846154,61.53846154,"1.308930666",1.282964817,-0.435295494,-0.461261342,7,93,0.34755586,20.19230769,0.045454545,0.004545455,0.054545455,0.309090909,0.001638629,85.02673797,42.9144385,0.586363636,0.320454545,0.129545455,0.7125,1.254545455,0.633169655,0.664545455,0.558532562,1.265172727,0.045454545,0.363645455,0.901527273
"FW08OK002",1,"WADEABLE",45.29,29.55914974,6.873684211,3.266473684,25.37756293,9.027272727,0.509090909,1.081818182,1.161317153,0.073666069,277.2,-0.615767395,100,12.38095238,97.14285714,98.0952381,"0.525010886",0.548635287,-1.164402682,-1.140778281,2,98,0.560334796,0,0,0,0.031818182,0.104545455,0.003640563,49.46524064,35.82887701,0.213636364,0.120454545,0.268181818,0.395454545,0.847727273,0.480669273,0.481477273,0.576924704,1.363645455,0,0.265154545,1.098490909
"FW08WY005",1,"WADEABLE",19.83333333,9.865142122,0.8225,0.15845,7.292772875,1.272727273,0.190909091,0.527272727,1.154461609,3.029117369,149,-0.19656192,76.36363636,38.0952381,66.66666667,69.52380952,"1.687961825",1.817126042,-2.013687961,-1.884523744,57.33333333,42.66666667,0.367702834,0,0,0.072727273,0,0.777272727,0,53.74331551,50.13368984,0.002272727,0.009090909,0.179545455,0.006818182,0.435227273,0.484839356,0.295852273,0.34001122,0.515177273,0,0.515177273,0
"FW08WY022",1,"WADEABLE",41.57,24.77382742,6.865,2.6025,21.04604368,9.709090909,0.7,1.118181818,1.008476985,0.234918082,198,-0.247966591,85.63636364,48.57142857,51.42857143,59.04761905,"1.317889372",1.163341593,-1.411308185,-1.565855963,26,74,0.506279617,1.904761905,0.225,0.254545455,0,0.081818182,3.01706e-05,43.04812834,4.812834225,0,0.077272727,0.139772727,0.015909091,0.384090909,0.321754941,0.272840909,0.749532651,2.992536364,0.136363636,2.992536364,0
"FW08WY041",1,"WADEABLE",31.3,9.211630064,3.13,1.01405,10.87831227,3.272727273,0.2,0.363636364,1.099018389,0.416714727,163.5,-0.552355723,81.09090909,57.14285714,67.61904762,68.57142857,"0.988346027",1.038725987,-1.59108171,-1.54070175,57.27272727,42.72727273,0.347549913,0,0,0.279545455,0.05,0.840909091,0.010609412,63.58543417,62.29946524,0.053409091,0,0.2875,0.132954545,0.738636364,0.565650658,0.432386364,0.377370238,0.606090909,0,0.606090909,0
"FW08WY054",1,"WADEABLE",38.01,10.43062217,5.13,2.04845,8.009524962,6.481818182,0.4,0.7,1.026553118,0.025066911,158.4,-2.048047613,100,96.19047619,100,100,"-0.257624054",0.079892378,-2.127939991,-1.790423559,0,100,0.21072152,0,0.875,0.875,0,0.036363636,0,7.754010695,0,0,0,0.020454545,0,0.038636364,0.170379443,0.117386364,0.751839983,3.029658009,0,1.529658009,1.5
"FW08RMT9011",1,"BOATABLE",80.18867925,28.24994335,61.18181818,61.99,20.69256511,68.45454545,0.531818182,1.340909091,1.500058804,0.115018868,2626.174942,0.306606883,NA,10.37735849,38.67924528,NA,"1.120837907",0.948298529,-0.641691646,-0.814231024,5.714285714,94.28571429,25.8048459,NA,0.25,0.25,0,0.136363636,0,0,NA,0.026190476,0.101136364,0.0225,0.056818182,0.093181818,0.177149904,0.141931818,0.608309535,1.553036364,0,0.1894,1.363636364
"FW08ND002",1,"WADEABLE",60.6,40.64728798,3.9055,2.359405,46.84031204,5.236363636,0.669090909,2.413636364,1.124079253,0.103133199,148.5,-0.556826358,73.38181818,50.47619048,50.47619048,85.71428571,"0.82418999",0.755794545,-1.312620902,-1.381016348,18.88888889,81.11111111,0.772942443,0,0,0.040909091,0,0.009090909,0,0,0,0,0.088636364,0.307954545,0,0.307954545,0.21211159,0.238579545,0.6,1.5,0,0,1.5
"FW08ND138",1,"WADEABLE",87.65,84.94494652,9.6775,7.898925,61.51943629,14.1,0.85,1.713636364,2.086900217,0.021109007,376.2,-2.076485571,99.27272727,99.04761905,99.04761905,99.04761905,"-0.086845754",0.205983337,-2.282468909,-1.989639817,0,100,0.701876056,0,0.004545455,0.036363636,0,0.004545455,1.09343e-05,1.871657754,0,0,0.680681818,0,0,0,0.167194996,0.1,0.6,1.5,0,0,1.5
"FW08ND066",1,"WADEABLE",86.19,19.34100945,7.12,6.08125,67.07159534,13.66363636,1.391818182,2.940909091,1.044201981,0.042062477,277.2,-2.05638153,99.54545455,98.0952381,98.0952381,100,"0.48954797",0.659066943,-2.715448473,-2.5459295,0,100,0.77818303,0,0.004545455,0.059090909,0.061363636,0.236363636,0,14.43850267,4.946524064,0.004545455,0.004545455,0.159090909,0.004545455,0.211363636,0.299699266,0.195113636,0.400012,0.6667,0,0,0.6667
"FW08KS029",1,"WADEABLE",46.11,15.32469783,12.725,5.92925,13.88377151,15.08181818,0.336363636,0.663636364,1.263334036,0.097212105,594,-0.460409377,100,0,100,100,"0.667136517",0.642041202,-1.102450579,-1.127545894,0,100,0.301101095,0,0.05,0.05,0,0.086363636,6.47423e-06,39.77591036,0,0,0.146590909,0.1375,0.009090909,0.457954545,0.391653436,0.306079545,0.571429796,1.33334,0,0,1.33334
"FW08KS045",1,"WADEABLE",44.82,8.872133198,9.5,4.256,7.824403087,9.836363636,0.345454545,0.572727273,1.056252378,0.117456579,396,-0.427453097,100,0,99.04761905,99.04761905,"0.914072653",0.760123238,-1.187576335,-1.34152575,0,100,0.17457392,0,0.05,0.05,0,0.063636364,0,2.406417112,0,0.004545455,0.05,0.056818182,0.004545455,0.170454545,0.189347771,0.176704545,0.68421385,2.1667,0,0.6667,1.5
"FW08OK020",1,"WADEABLE",9.72,9.062141916,1.625,0.24325,6.747545157,3.772727273,0.209090909,0.718181818,1.061634695,0.108481105,149,-1.376886662,96,62.85714286,92.38095238,99.04761905,"-0.245504236",0.248731678,-1.62561834,-1.131382426,0,100,0.694191889,0.952380952,0,0.022727273,0,0.072727273,0.000103178,96.52406417,96.25668449,0.639772727,0.752272727,0.206818182,0.870454545,1.256818182,0.690951398,0.665568182,0.488373283,0.95455,0,0,0.95455
"FW08OK011",2,"BOATABLE",68.2,29.10725551,27.45454545,17.37,19.49331737,32.09090909,0.759090909,1.9,2.413596914,0.015766605,1214.24674,-0.460409377,NA,0,100,NA,"0.266850194",0.123997315,-0.584406692,-0.727259571,0,100,28.5825768,NA,0,0,0.022727273,0.077272727,0.007138636,12.03208556,NA,0.056818182,0.323863636,0.129545455,0.209090909,0.551136364,0.351670167,0.348011364,0.400005454,0.666681818,0.075759091,0.106063636,0.560618182
"FW08KS057",1,"WADEABLE",45.61,6.025023576,5.85,2.658,6.040015381,6.909090909,0.445454545,0.854545455,1.0671234,0.244941931,198,-2.110924375,100,100,100,100,"1.037569401",1.143505495,-3.25442987,-3.148493776,0,100,0.132427437,0,0.05,0.045454545,0.063636364,0.263636364,0.005888889,88.5026738,72.45989305,0.054545455,0.161363636,0.063636364,0.186363636,0.311363636,0.470967431,0.240113636,0.514718371,1.060659091,0,0.454568182,0.606090909
"FW08KS055",1,"BOATABLE",161.2,82.33069558,178.4545455,341.1,48.30397726,221.1818182,0.878181818,1.639090909,1.268048391,0.022888038,4157.628317,-0.460409377,NA,0,100,NA,"0.753148053",0.494315313,-0.95472469,-1.21355743,0,100,29.96524644,NA,0,0,0.022727273,0.2,0.008197273,26.47058824,NA,0.146590909,0.098863636,0.061363636,0.389772727,0.653409091,0.450824562,0.394034091,0.312504297,0.454554545,0,0.227277273,0.227277273
"FW08ND161",1,"WADEABLE",68.09,22.68897966,4.401,2.684865,38.31235596,6.463636364,0.392727273,0.870909091,1.499669575,0.040107072,156,-1.920024417,95.09090909,93.33333333,93.33333333,100,"-0.078697931",0.278077545,-2.198101962,-1.841326486,0,100,0.562672286,0,0,0.302272727,0,0.031818182,0,0,0,0,0.131818182,0.011363636,0,0.022727273,0.163977031,0.110227273,0.6,1.5,0,0,1.5
"FW08MI001",1,"WADEABLE",69.38356164,19.58147519,11.34705882,7.469166667,24.52728069,18.36363636,0.263636364,0.327272727,1.303423801,0.000102314,554.4,-1.365011877,100,64.76190476,86.66666667,94.28571429,"-2.850307453",-2.303481365,0.938469488,1.485295576,0,100,0.353502762,0,0,0.061363636,0.009090909,0.263636364,0.001397729,92.2459893,93.30065359,0.406818182,0.120454545,0.053409091,0.475,0.735227273,0.737287841,0.430852273,0,0,0,0,0
"FW08MI004",1,"WADEABLE",33.16666667,14.68236799,5.484,1.951766667,16.69998306,5.193636364,3.432727273,1.014545455,1.37544835,0.464760988,178.2,0.514674762,51.90909091,18.0952381,42.85714286,45.71428571,"2.446343876",2.058516494,-1.543841732,-1.931669114,41.2371134,58.7628866,0.503517077,0,0,0,0.106818182,0.370454545,0.001621816,72.99465241,62.8342246,0.053409091,0.034090909,0.102272727,0.194318182,0.592045455,0.571638347,0.366420455,0.326533361,0.484854545,0.242427273,0.484854545,0
"FW08MI010",1,"WADEABLE",50.42,25.35970716,3.944444444,1.708388889,26.25554905,5.736363636,0.618181818,0.618181818,1.418810006,0.026738225,148.5,-0.873038126,90.74074074,21.9047619,87.61904762,87.61904762,"0.110004397",0.190535634,-1.06357376,-0.983042524,0,100,0.520736792,0,0,0,0.004545455,0.186363636,0.006579797,97.32620321,92.9144385,0.229545455,0.0175,0.129761905,0.295454545,0.704545455,0.610596831,0.417045455,0.440681758,0.787890909,0.227272727,0.787890909,0
"FW08MI015",1,"WADEABLE",70.71,14.99716808,23.44444444,17.72722222,12.91884032,23.39090909,7.227272727,7.281818182,1.472804017,0.000881474,1029.6,0.880730047,42.45454545,15.23809524,31.42857143,36.19047619,"0.181563496",-0.326720011,1.207450058,0.699166551,33.33333333,66.66666667,0.182701744,1.904761905,0.013636364,0.086363636,0.004545455,0.361363636,2.71558e-05,93.31550802,12.8342246,0.261363636,0.398863636,0.029545455,0.543181818,0.971590909,0.777133903,0.537215909,0.070423844,0.075759091,0,0,0.075759091
"FW08MI017",1,"WADEABLE",38.24,17.26216157,6.327777778,2.173666667,22.57711229,7.018181818,0.572727273,0.5,1.316466216,0.003612125,227.7,0.079836548,71.63636364,21.9047619,53.33333333,73.33333333,"-0.745832603",-0.748812137,0.828648685,0.825669151,28,72,0.590405656,0,0.045454545,0,0.036363636,0.690909091,0.004344697,95.72192513,72.32620321,0.110714286,0.006818182,0.447727273,0.194047619,0.988636364,0.70423753,0.544886364,0.333341414,0.500018182,0.136363636,0.500018182,0
"FW08MI022",1,"WADEABLE",35.08,9.735574669,5.657894737,1.821421053,10.15633932,7.195454545,0.4,0.4,1.153035343,0.002864789,237.6,0.333866938,63.36734694,20.95238095,39.04761905,59.04761905,"-0.802176075",-0.896187756,1.230054694,1.136043013,44,56,0.289519365,0,0,0.004545455,0.027272727,0.399545455,0.001025362,82.35294118,84.09090909,0.186363636,0.014285714,0.285714286,0.275,0.823863636,0.52903677,0.470738636,0.626069738,1.674295455,0.204545455,1.674295455,0
"FW08MI039",1,"WADEABLE",39.3,10.89481389,2.275,0.9283,14.06002622,2.709090909,0.381818182,0.381818182,1.828272572,0.000687549,148.5,-0.981624639,92.72727273,28.57142857,90.47619048,90.47619048,"-1.908580392",-1.550249365,0.568624726,0.926955753,4,96,0.357761481,0,0,0.031818182,0.184090909,0.397727273,0.018071091,95.98930481,88.36898396,0.230681818,0.082954545,0.031818182,0.294318182,0.463636364,0.667565043,0.308636364,0,0,0,0,0
