"SITE_ID","VISIT_NO","RT_WQI","CL_pt","SO4_pt","PTL_pt","NTL_pt","TURB_pt","ENTERO_PT","DO_PT","PH_PT","NUMVARN","WQII"
"FW08KY039",1,"S",9.973739339,7.986658812,10,10,10,10,NA,10,7,97.09
"FW08KY040",1,"T",5.382852853,9.401476909,0,0,8.970251716,0,10,10,8,54.69
"FW08KY041",1,"T",9.736571772,0,10,9.283018868,10,0,10,10,8,73.77
"FW08KY042",1,"S",0,5.995905749,0,0,8.970251716,10,10,10,8,56.21
"FW08KY050",1,"S",0,7.787485391,0,0,0,10,10,10,8,47.23
"FW08KY056",1,"R",10,0.391721923,10,10,10,10,10,0,8,75.49
"FW08KY062",1,"S",0,6.343232799,0,2.339622642,9.656750572,10,10,10,8,60.42
"FW08KY072",1,"T",0,10,0,0,5.343137255,10,10,10,8,56.68
"FW08KY097",1,"S",0,0,0,0,NA,NA,10,NA,5,NA
"FW08KY209",1,"S",0,0,0,0,NA,10,10,NA,6,NA
"FW08RKY9007",1,"R",10,10,10,10,10,0,10,10,8,87.5
"FW08RKY9056",1,"R",10,10,10,10,10,10,10,9.9,8,99.88
"FW08RKY9143",1,"R",10,9.733105561,10,10,10,10,10,10,8,99.67
"FW08RKY9219",1,"R",10,10,10,10,8.882352941,0,10,10,8,86.1
"FW08RKY9905",1,"R",10,10,10,10,0,10,10,10,8,87.5
"FW08LA004",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08LA004",2,"S",10,10,10,10,10,10,10,10,8,100
"FW08LA009",1,"T",0,0,0,0,10,10,NA,10,7,42.86
"FW08LA006",1,"S",10,10,10,10,10,10,9,10,8,98.75
"FW08LA005",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08LA011",1,"S",7.456803759,1.462376238,9.306,10,8.902439024,10,10,10,8,83.91
"FW08LA011",2,"S",10,0,10,10,10,10,10,10,8,87.5
"FW08LA013",1,"S",0,0,10,10,10,10,10,10,8,75
"FW08LA014",1,"S",0,6.562066294,0,10,0,10,10,10,8,58.2
"FW08LA017",1,"S",0.426511278,0,0,0,5.5,10,10,10,8,44.91
"FW08LA018",1,"S",0,0,8.268422857,8.64516129,10,10,NA,10,7,67.02
"FW08LA022",1,"S",0,1.247275075,10,8.47311828,10,10,NA,10,7,71.03
"FW08LA023",1,"S",0,10,0,5.268817204,10,10,0,10,8,56.59
"FW08LA028",1,"S",0,0,0,0,NA,0,10,NA,6,NA
"FW08LA029",1,"S",0,0,9.962708571,10,10,10,10,10,8,74.95
"FW08LA030",1,"S",0,9.152242789,10,10,10,10,10,10,8,86.44
"FW08LA032",1,"T",0,8.130512269,2.112925714,10,10,10,10,10,8,75.3
"FW08LA033",1,"S",0.04477594,0,1.85,10,1.682926829,10,8,10,8,51.97
"FW08LA035",1,"S",0,0,0,0,0,10,NA,10,7,28.57
"FW08LA036",1,"S",0,0,0,6.200451613,NA,10,10,NA,6,NA
"FW08LA037",1,"S",0,0,10,10,10,10,10,10,8,75
"FW08LA039",1,"T",5.569334586,10,10,10,8.817073171,10,10,10,8,92.98
"FW08LA039",2,"T",9.789630827,10,0,9.483870968,0,10,10,10,8,74.09
"FW08LA040",1,"S",0,0,9.606,7.440860215,10,10,10,10,8,71.31
"FW08LA044",1,"T",0,0,0,0,NA,0,10,NA,6,NA
"FW08LA045",1,"S",9.174612782,10,0,10,0,10,0,10,8,61.47
"FW08LA049",1,"S",0,0,7.810502857,10,0,10,NA,10,7,54.02
"FW08LA050",1,"S",1.412660902,10,0.817211429,7.978494624,4.780487805,10,0.5,10,8,56.86
"FW08LA051",1,"S",0,0,1.828571429,0,NA,10,10,NA,6,NA
"FW08LA052",1,"S",0,0,0.685714286,5.009010753,NA,10,10,NA,6,NA
"FW08LA059",1,"S",0,1.811915626,0,0,0,10,0,10,8,27.26
"FW08LA062",1,"R",10,7.368695652,10,10,10,10,10,10,8,96.71
"FW08LA067",1,"S",0,0,2.171428571,8.753827957,NA,10,10,NA,6,NA
"FW08LA068",1,"S",0,0,0,0,0,10,10,10,8,37.5
"FW08LA070",1,"S",0,0,0,10,NA,0,10,NA,6,NA
"FW08LA072",1,"T",0,0,0,0,10,10,5.106318613,10,8,43.88
"FW08LA073",1,"T",10,10,9.034708571,1.956989247,10,10,10,10,8,88.74
"FW08LA079",1,"?",0,0,0,0,0,0,7.535887914,10,8,21.92
"FW08LA088",1,"S",0,0,0,4.80344086,NA,10,10,NA,6,NA
"FW08LA092",1,"T",10,10,0,8.408602151,10,10,0.5,10,8,73.64
"FW08LA094",1,"T",10,10,3.544285714,7.11827957,10,10,10,10,8,88.33
"FW08LA096",1,"S",0,0,0,10,NA,10,0,NA,6,NA
"FW08LA097",1,"T",0,10,0,0,10,0,NA,10,7,42.86
"FW08LA099",1,"?",0,0.996323719,0.441931429,7.139784946,8.987804878,10,NA,10,7,53.67
"FW08LA100",1,"S",0,0,0,7.157677419,NA,10,10,NA,6,NA
"FW08LA102",1,"R",0,5.486560482,2.534068571,10,3.304878049,10,0,10,8,51.66
"FW08LA104",1,"S",0,0,2.628571429,6.421290323,NA,10,10,NA,6,NA
"FW08LA108",1,"S",1.629365978,0,0,0,NA,10,10,NA,6,NA
"FW08LA131",1,"S",0,0,0.457142857,5.687032258,NA,0,10,NA,6,NA
"FW08LA134",1,"S",0,0,0.228571429,10,NA,10,10,NA,6,NA
"FW08LA140",1,"?",0,0,0,0,8.573170732,0,NA,10,7,26.53
"FW08LA151",1,"S",0,0,0.457142857,10,NA,10,10,NA,6,NA
"FW08LA152",1,"S",0,0,0,9.48088172,NA,10,10,NA,6,NA
"FW08LA160",1,"T",0,10,0,8.623655914,0,10,NA,10,7,55.18
"FW08LA164",1,"R",10,8.838553594,3.113714286,10,10,10,NA,10,7,88.5
"FW08LA167",1,"S",0,0,10,10,NA,10,10,NA,6,NA
"FW08LA173",1,"S",8.517179699,0,2.27328,10,0,10,NA,10,7,58.27
"FW08LA180",1,"S",0,0,0,0,0,10,10,10,8,37.5
"FW08LA182",1,"S",0,0,0,10,NA,10,10,NA,6,NA
"FW08LA195",1,"S",0,0,2.857142857,6.939978495,NA,10,10,NA,6,NA
"FW08LA198",1,"S",0,0,0,10,NA,10,10,NA,6,NA
"FW08LA227",1,"S",0,0,0.228571429,1.419354839,NA,10,10,NA,6,NA
"FW08LA228",1,"S",0,0,0,8.622731183,NA,10,10,NA,6,NA
"FW08RLA900",1,"S",8.262689474,10,9.10536,10,10,10,10,10,8,96.71
"FW08MA001",1,"S",0,4.010074212,0,0,0,10,10,10,8,42.51
"FW08MA001",2,"S",0,6.57877551,0,0,0,10,10,10,8,45.72
"FW08MA002",1,"T",0,0,0,0,0,10,10,10,8,37.5
"FW08MA002",2,"T",0,0,0,0,0,10,10,10,8,37.5
"FW08MA003",1,"S",0,5.188200371,0,0,10,10,10,10,8,56.49
"FW08MA004",1,"S",0,0,0.696816901,0,0,10,10,10,8,38.37
"FW08MA004",2,"S",0,1.982152134,7.592957746,0,0,10,10,10,8,49.47
"FW08MA005",1,"S",7.52416338,9.572374768,9.861605634,10,10,10,0,10,8,83.7
"FW08MA006",1,"T",0,0,0,0,5.523255814,0,10,10,8,31.9
"FW08MA007",1,"S",0,3.932820037,0,0,6.104651163,0,10,10,8,37.55
"FW08MA009",1,"S",6.094,10,10,10,10,NA,10,10,7,94.42
"FW08MA009",2,"S",5.498098592,10,10,10,10,10,10,10,8,94.37
"FW08MA012",1,"S",0,1.653821892,0,0,10,10,10,10,8,52.07
"FW08MA013",1,"S",0,5.844860853,6.472535211,3.039215686,7.034883721,10,10,10,8,65.49
"FW08MA015",1,"S",8.828525352,0,0,0,0,NA,10,10,7,41.18
"FW08MA016",1,"S",10,10,10,10,9.244186047,10,10,10,8,99.06
"FW08MA017",1,"S",5.690111268,7.27406308,10,6.993464052,10,10,10,10,8,87.45
"FW08MA018",1,"T",0,0,0,0,0,10,NA,10,7,28.57
"FW08MA019",1,"S",0,4.917810761,0,0,10,10,10,10,8,56.15
"FW08MA020",1,"S",4.756532394,6.79122449,10,9.477124183,10,10,10,10,8,88.78
"FW08MA021",1,"S",7.510921127,9.977959184,9.440478873,10,2.38372093,10,10,10,8,86.64
"FW08MA023",1,"S",0,4.010074212,0.366901408,0,10,0,10,10,8,42.97
"FW08MA026",1,"T",0,10,0,0,0,10,3.5,10,8,41.88
"FW08MD005",1,"S",10,3.550650022,10,0.408602151,10,NA,10,10,7,77.08
"FW08MD004",1,"T",2.613074474,8.659727615,7.941690962,0,6.132723112,0,10,10,8,56.68
"FW08MD001",1,"S",0,8.793740852,4.006137143,10,4.268292683,10,10,10,8,71.34
"FW08MD001",2,"S",0,8.381463625,6.709931429,10,10,10,10,10,8,81.36
"FW08MD003",1,"R",10,10,7.449708455,3.056603774,6.132723112,10,10,10,8,83.3
"FW08MD002",1,"T",0,0,10,7.161290323,10,0,10,10,8,58.95
"FW08MD006",1,"S",5.219410526,6.167714163,8.924,0,10,10,10,10,8,75.39
"FW08MD006",2,"S",1.826207519,5.827137322,10,0,10,10,10,10,8,72.07
"FW08MD007",1,"R",0,9.901863336,10,0,10,0,10,10,8,62.38
"FW08MD008",1,"S",0,7.433290292,2.620612245,0,10,10,10,10,8,62.57
"FW08MD009",1,"S",4.908517718,5.775147031,8.040816327,0,10,10,10,10,8,73.41
"FW08MD010",1,"T",0,0,6.193851429,0,10,0,NA,10,7,37.42
"FW08MD010",2,"T",0,0,9.41664,5.010752688,10,10,10,10,8,68.03
"FW08MD011",1,"R",2.206501502,2.147836004,10,0,10,10,10,10,8,67.94
"FW08MD012",1,"S",0,7.342043355,3.114431487,0,10,10,10,10,8,63.07
"FW08MD013",1,"S",0,10,10,0,10,10,10,10,8,75
"FW08MD014",1,"T",0,0,7.018137143,0,0,10,10,10,8,46.27
"FW08MD015",1,"S",4.722171772,5.942923657,7.235247813,0,10,0,10,10,8,59.88
"FW08MD015",2,"S",1.283242042,0.731055608,7.525131195,6.226415094,10,NA,NA,10,6,NA
"FW08MD016",1,"S",0,8.989393968,0,0,6.796338673,10,10,10,8,57.23
"FW08MD018",1,"T",0,0,8.707714286,0,4.195121951,10,10,10,8,53.63
"FW08MD019",1,"T",0,9.04139491,0,0,10,10,10,10,8,61.3
"FW08MD020",1,"S",1.52040961,6.394252592,3.843644315,0,10,10,10,10,8,64.7
"FW08MD021",1,"T",0,9.622235627,7.486501458,0,10,NA,10,10,7,67.3
"FW08MD022",1,"S",8.294500752,10,7.010708571,10,0,10,0,10,8,69.13
"FW08MD023",1,"S",0,0,10,0,10,10,10,10,8,62.5
"FW08MD024",1,"S",0,5.599521206,5.424548105,0,8.032036613,10,10,10,8,61.32
"FW08MD025",1,"S",0,9.260191329,0,0,10,0,10,10,8,49.08
"FW08MD026",1,"S",2.430621805,3.936039604,10,4.860215054,10,10,10,10,8,76.53
"FW08MD027",1,"S",9.804333934,10,10,10,10,0,10,10,8,87.26
"FW08MD028",1,"T",0,10,10,0,10,0,10,10,8,62.5
"FW08MD030",1,"T",0,0,2.470354286,6.709677419,10,10,10,10,8,61.48
"FW08RMD9052",1,"S",6.74635188,8.596564787,5.227142857,10,10,10,10,10,8,88.21
"FW08ME010",1,"R",10,10,10,10,0,10,10,10,8,87.5
"FW08ME002",1,"S",10,10,10,10,1.395348837,10,10,10,8,89.24
"FW08ME002",2,"S",10,10,10,10,0.755813953,10,10,10,8,88.44
"FW08ME008",1,"R",10,10,10,8.986928105,0,10,10,10,8,86.23
"FW08ME009",1,"S",10,5.014378479,5.362309859,4.575163399,0,10,10,10,8,68.69
"FW08ME007",1,"R",10,10,10,9.705882353,0,0,10,10,8,74.63
"FW08ME001",1,"R",10,10,10,10,0.581395349,0,10,10,8,75.73
"FW08ME001",2,"R",10,10,9.89084507,10,0,0,10,10,8,74.86
"FW08ME006",1,"S",10,10,7.475690141,10,0,10,10,10,8,84.34
"FW08ME005",1,"S",8.921221127,10,10,8.85620915,0,10,2.5,10,8,75.35
"FW08ME005",2,"S",9.219171831,8.799833024,9.585549296,4.08496732,0,0,10,10,8,64.61
"FW08ME004",1,"R",10,10,10,10,4.186046512,10,10,10,8,92.73
"FW08ME011",1,"S",10,10,10,10,2.093023256,0,10,10,8,77.62
"FW08ME003",1,"S",7.411604225,10,5.129577465,2.124183007,0,10,10,10,8,68.33
"FW08ME013",1,"S",10,10,10,10,0,10,10,10,8,87.5
"FW08ME013",2,"S",10,5.555157699,10,10,0,10,10,10,8,81.94
"FW08ME016",1,"R",10,10,10,10,2.151162791,NA,10,10,7,88.79
"FW08ME017",1,"R",10,10,10,10,0,10,10,10,8,87.5
"FW08ME018",1,"R",10,10,10,10,0.11627907,10,10,10,8,87.65
"FW08ME019",1,"S",9.934253521,10,10,10,0,10,10,10,8,87.42
"FW08ME020",1,"R",10,10,9.931859155,10,0,10,10,10,8,87.41
"FW08ME021",1,"S",10,10,10,10,3.430232558,10,10,10,8,91.79
"FW08ME022",1,"S",10,10,10,10,0,10,10,10,8,87.5
"FW08ME026",1,"S",10,10,8.991183099,10,0,10,10,10,8,86.24
"FW08ME027",1,"S",8.715966197,4.029387755,10,6.503267974,0,10,10,10,8,74.06
"FW08RME91",1,"R",10,10,10,10,8.255813953,10,10,10,8,97.82
"FW08RME92",1,"S",10,10,10,10,10,0,10,10,8,87.5
"FW08RME93",1,"R",10,10,10,10,9.186046512,10,10,10,8,98.98
"FW08RME94",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08RME95",1,"R",10,10,10,10,10,0,10,10,8,87.5
"FW08MI009",1,"S",0,6.222958678,7.355769231,7.65060241,10,10,10,10,8,76.54
"FW08MI015",1,"S",10,0,10,7.439759036,10,10,10,10,8,84.3
"FW08MI008",1,"S",9.989122563,4.984082645,10,10,10,10,10,10,8,93.72
"FW08MI004",1,"S",5.141461838,10,10,10,10,10,10,10,8,93.93
"FW08MI012",1,"S",0,0,10,10,7.493975904,NA,10,10,7,67.85
"FW08MI006",1,"S",0,0,10,4.638554217,10,10,10,10,8,68.3
"FW08MI013",1,"S",10,10,0,7.590361446,0,10,10,10,8,71.99
"FW08MI010",1,"S",9.564854039,0,8.628605769,0,8.602409639,10,10,10,8,70.99
"FW08MI001",1,"S",4.387206685,0,4.508701923,6.144578313,10,10,7,10,8,65.05
"FW08MI001",2,"S",2.925837326,0,0,10,10,10,1,10,8,54.91
"FW08MI003",1,"S",0,0,10,10,10,10,10,10,8,75
"FW08MI003",2,"S",0,0,10,10,10,10,10,10,8,75
"FW08MI007",1,"R",10,10,10,10,10,10,10,10,8,100
"FW08MI005",1,"R",0,10,10,10,10,10,10,10,8,87.5
"FW08MI017",1,"S",0,0,8.031394231,0,7.277108434,0,10,10,8,44.14
"FW08MI019",1,"T",0,0,0,0,0,10,10,10,8,37.5
"FW08MI019",2,"T",0,0,8.650528846,0,0,10,10,10,8,48.31
"FW08MI020",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MI020",2,"S",10,10,10,10,10,10,10,10,8,100
"FW08MI021",1,"T",0,10,0,0,2.960784314,0,10,10,8,41.2
"FW08MI022",1,"T",4.599340947,5.48307438,10,0,10,NA,10,10,7,71.55
"FW08MI023",1,"T",0,0,8.387908654,0,1.34939759,10,10,10,8,49.67
"FW08MI024",1,"S",0,9.811591458,10,0,10,10,10,10,8,74.76
"FW08MI025",1,"S",6.272844568,0.243661157,10,10,10,10,10,10,8,83.15
"FW08MI026",1,"T",0,0,0,0,0,10,10,10,8,37.5
"FW08MI028",1,"T",0,10,7.076832151,0,10,10,10,10,8,71.35
"FW08MI029",1,"S",10,10,10,10,7.614457831,10,10,10,8,97.02
"FW08MI030",1,"T",0,0,0,0,10,10,10,10,8,50
"FW08MI031",1,"S",10,10,10,0,10,10,8.5,10,8,85.63
"FW08MI032",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MI033",1,"T",0,0,5.579927885,0,7.662650602,10,10,10,8,54.05
"FW08MI034",1,"S",9.439144847,10,10,10,10,10,10,10,8,99.3
"FW08MI035",1,"T",8.692746518,0,1.775841346,10,10,10,10,10,8,75.59
"FW08MI036",1,"S",0,9.63991692,9.965090623,0,0,10,10,10,8,62.01
"FW08MI037",1,"T",10,10,10,10,10,10,10,10,8,100
"FW08MI038",1,"S",0,0,10,0,8.554216867,10,10,10,8,60.69
"FW08MI039",1,"R",10,10,10,0,10,10,10,10,8,87.5
"FW08MI041",1,"S",6.076423955,10,10,9.668674699,7.325301205,10,10,10,8,91.34
"FW08MI042",1,"S",0.450937604,4.407661157,9.197716346,10,6.674698795,0,10,10,8,63.41
"FW08MI043",1,"R",10,10,10,0,10,10,10,10,8,87.5
"FW08MI044",1,"S",0,0,2.862668269,0,0,10,10,10,8,41.08
"FW08MI045",1,"S",4.960754875,0,10,10,10,10,10,10,8,81.2
"FW08MI046",1,"S",0,3.702190083,10,10,8.168674699,10,NA,10,7,74.1
"FW08MI047",1,"S",10,10,10,10,1.759036145,10,10,10,8,89.7
"FW08MI048",1,"R",10,10,10,1.024096386,7.614457831,10,10,10,8,85.8
"FW08MI050",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08MI052",1,"T",0,10,10,10,10,0,10,10,8,75
"FW08MI053",1,"T",0,0,0,0,0,0,0,10,8,12.5
"FW08MI054",1,"S",4.473631755,0,5.955216346,10,0.746987952,10,10,10,8,63.97
"FW08MI055",1,"S",10,10,10,10,10,10,5,10,8,93.75
"FW08MI057",1,"S",2.61942117,6.52407438,10,8.644578313,2.024096386,10,10,10,8,74.77
"FW08MI058",1,"T",0,0,0,0,1.542168675,0,10,10,8,26.93
"FW08MI063",1,"S",10,10,8.989783654,10,10,10,10,10,8,98.74
"FW08MI077",1,"T",0,10,10,0,10,10,10,10,8,75
"FW08MI079",1,"R",10,10,10,8.524096386,10,NA,10,10,7,97.89
"FW08MI080",1,"S",10,0,10,6.596385542,10,10,7.5,10,8,80.12
"FW08RMI9002",1,"S",4.010079109,7.780157025,10,10,10,10,10,10,8,89.74
"FW08RMI9004",1,"S",0.003098607,5.09592562,10,7.289156627,10,10,10,10,8,77.99
"FW08RMI9105",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08RMI9106",1,"S",10,10,10,10,10,10,0.5,10,8,88.13
"FW08RMI9110",1,"S",8.10348468,9.767520661,10,10,10,10,10,10,8,97.34
"FW08RMI9201",1,"R",6.822822284,0,10,10,10,10,10,10,8,83.53
"FW08MN008",1,"S",0,5.379834711,0,0,0,0,10,10,8,31.72
"FW08MN002",1,"S",10,10,0,0,7.156626506,10,0,10,8,58.95
"FW08MN002",2,"S",10,10,5.567764423,0,10,0,0,10,8,56.96
"FW08MN010",1,"S",10,2.781636364,0,10,3.108433735,10,10,10,8,69.86
"FW08MN009",1,"R",10,10,10,1.927710843,10,0,NA,10,7,74.18
"FW08MN001",1,"S",3.381533148,0,10,0,10,10,10,10,8,66.73
"FW08MN001",2,"S",0.985201671,0,0.303942308,0,10,0,10,10,8,39.11
"FW08MN011",1,"R",10,10,8.924567308,10,0.144578313,10,10,10,8,86.34
"FW08MN004",1,"S",10,10,0,0,0,0,0,10,8,37.5
"FW08MN006",1,"S",0,9.609735952,8.352687155,7.260138477,0,10,10,10,8,69.03
"FW08MN005",1,"?",4.921470752,0,10,10,10,0,3.5,10,8,60.53
"FW08MN013",1,"S",0.710212813,0,0,0,10,10,10,10,8,50.89
"FW08MN013",2,"S",0,0,0,0,0,10,10,10,8,37.5
"FW08MN016",1,"R",10,10,10,10,8.289156627,10,10,10,8,97.86
"FW08MN016",2,"R",10,10,10,7.078313253,10,10,10,10,8,96.35
"FW08MN017",1,"S",0,8.220924636,0,0,0,10,10,10,8,47.78
"FW08MN018",1,"S",0,0,10,10,8.746987952,10,10,10,8,73.43
"FW08MN019",1,"S",1.990875209,2.385884298,10,6.957831325,9.180722892,10,10,10,8,75.64
"FW08MN021",1,"T",0,9.801368872,10,4.441147379,10,10,10,10,8,80.3
"FW08MN022",1,"S",6.178562674,0,10,10,10,10,10,10,8,82.72
"FW08MN023",1,"S",6.115708078,10,0,0,10,10,0,10,8,57.64
"FW08MN024",1,"T",0,0,0,0,0,10,10,10,8,37.5
"FW08MN031",1,"S",10,10,10,10,5.855421687,10,10,10,8,94.82
"FW08MN032",1,"R",10,10,10,10,8.168674699,10,10,10,8,97.71
"FW08MN033",1,"T",0,0,0,0,0,10,10,10,8,37.5
"FW08MN034",1,"S",0,0,10,8.614457831,10,10,10,10,8,73.27
"FW08MN035",1,"S",1.833738719,2.893479339,10,5.542168675,5.518072289,0,10,10,8,57.23
"FW08MN036",1,"S",0,0,0,0,0,10,10,10,8,37.5
"FW08MN037",1,"S",5.63638626,8.397629335,7.892584712,10,10,10,10,10,8,89.91
"FW08MN039",1,"S",10,10,10,10,10,NA,10,10,7,100
"FW08MN040",1,"T",0,3.598950413,0,0,0,10,10,10,8,42
"FW08MN041",1,"S",10,10,10,10,10,10,7,10,8,96.25
"FW08MN042",1,"R",10,10,10,10,10,10,10,10,8,100
"FW08MN043",1,"R",10,10,10,10,10,10,10,10,8,100
"FW08MN045",1,"S",0,7.212296158,1.541528763,3.541048467,0,10,10,10,8,52.87
"FW08MN047",1,"S",10,10,0,0,0,10,10,10,8,62.5
"FW08MN049",1,"T",0,0,0.275841346,0,0,10,NA,10,7,28.97
"FW08MN050",1,"S",10,10,9.272836538,10,10,10,10,10,8,99.09
"FW08MN051",1,"S",10,10,8.915865385,10,9.542168675,10,10,10,8,98.07
"FW08MN052",1,"T",2.030159331,4.201181818,1.666754808,6.686746988,5.180722892,10,10,10,8,62.21
"FW08MN053",1,"S",0,0,0,0,0,10,10,10,8,37.5
"FW08MN056",1,"T",0,0,0,0,10,10,10,10,8,50
"FW08MN057",1,"S",10,7.134909091,10,10,10,10,10,10,8,96.42
"FW08MN060",1,"S",10,10,0,0,0,0,0,10,8,37.5
"FW08MN061",1,"S",0,6.851098122,1.592986604,3.630069238,0,10,10,10,8,52.59
"FW08MN065",1,"T",0,0,0,10,8.530120482,10,0,10,8,48.16
"FW08MN068",1,"S",5.227886908,10,0,0,0,NA,0,10,7,36.04
"FW08MN070",1,"?",0,10,2.059951923,4.397590361,4.144578313,10,5,10,8,57
"FW08MN076",1,"R",10,10,4.7265625,1.56626506,8.361445783,10,10,10,8,80.82
"FW08MN080",1,"R",10,10,3.905048077,5.481927711,0,10,5,10,8,67.98
"FW08MN093",1,"T",0,10,8.596532703,0,10,0,6.5,10,8,56.37
"FW08MN119",1,"S",10,3.452694215,8.751057692,10,6.409638554,10,10,10,8,85.77
"FW08RMN9018",1,"S",10,10,8.380267928,5.598417409,10,10,10,10,8,92.47
"FW08RMN9038",1,"R",10,10,10,10,8.602409639,10,9,10,8,97
"FW08RMN9064",1,"S",10,10,10,7.289812067,10,10,10,10,8,96.61
"FW08RMN9075",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08RMN9083",1,"R",10,10,10,10,10,10,10,10,8,100
"FW08RMN9087",1,"R",10,10,10,10,10,NA,10,10,7,100
"FW08RMN9093",1,"R",10,10,10,10,10,10,10,10,8,100
"FW08RMN9100",1,"R",10,10,5.186899038,0,8.891566265,10,7.5,10,8,76.97
"FW08MO004",1,"R",10,10,10,10,10,10,10,10,8,100
"FW08MO004",1,"R",10,10,10,10,10,0,10,10,8,87.5
"FW08MO001",1,"S",0,10,10,0.039564787,10,10,NA,10,7,71.49
"FW08MO001",1,"S",5.550261069,10,3.474783294,0,0,10,10,10,8,61.28
"FW08MO006",1,"S",7.991696096,9.934241282,10,10,8.947368421,10,10,10,8,96.09
"FW08MO005",1,"S",5.227291603,10,6.396690307,0,8.333333333,10,10,10,8,74.95
"FW08MO008",1,"S",10,10,10,10,2.950980392,10,NA,10,7,89.93
"FW08MO007",1,"S",10,1.086208713,10,10,10,10,10,10,8,88.86
"FW08MO009",1,"S",0,10,7.385043341,0,10,10,10,10,8,71.73
"FW08MO009",2,"T",0,10,10,10,0,10,10,10,8,75
"FW08MO010",1,"S",0,9.835768685,9.006154452,0,0,10,NA,10,7,55.49
"FW08MO011",1,"R",10,10,10,10,5.583524027,10,10,10,8,94.48
"FW08MO011",2,"R",10,10,7.516034985,10,0,10,10,10,8,84.4
"FW08MO012",1,"S",3.827757252,10,9.186855792,4.065281899,3.62745098,10,10,10,8,75.88
"FW08MO013",1,"S",9.160593393,10,6.417638484,10,6.178489703,10,10,10,8,89.7
"FW08MO014",1,"S",0,10,6.348006304,0,10,10,10,10,8,70.44
"FW08MO015",1,"S",5.738604204,10,9.04574344,0,10,10,10,10,8,80.98
"FW08MO017",1,"S",6.805858258,10,3.515655977,0,10,10,10,10,8,75.4
"FW08MO018",1,"S",6.958323123,4.46236852,9.187317784,10,10,10,10,10,8,88.26
"FW08MO019",1,"T",8.169571772,9.903825636,0,0,0,10,10,10,8,60.09
"FW08MO021",1,"S",6.263760961,8.314362865,8.641399417,10,4.210526316,10,10,10,8,84.29
"FW08MO023",1,"S",0,10,0,0,0,10,10,10,8,50
"FW08MO024",1,"S",10,10,10,10,6.411764706,0,NA,10,7,80.59
"FW08MO025",1,"R",0,8.460749747,0,1.948565776,0,10,10,10,8,50.51
"FW08MO026",1,"S",10,9.774108643,8.633490938,9.465875371,10,10,10,10,8,97.34
"FW08MO027",1,"S",10,10,10,5.471698113,0,10,10,10,8,81.84
"FW08MO029",1,"S",0,10,0,8.595450049,0,10,10,10,8,60.74
"FW08MO031",1,"T",4.764523123,8.188775683,0,0,0,10,10,10,8,53.69
"FW08MO033",1,"S",10,10,10,10,9.473684211,10,10,10,8,99.34
"FW08MO035",1,"R",10,9.927447432,10,10,0,10,10,10,8,87.41
"FW08MO036",1,"T",0,9.856213857,8.852340426,0,10,10,10,10,8,73.39
"FW08MO037",1,"R",0,8.484602447,0,3.363006924,0,10,10,10,8,52.31
"FW08MO038",1,"S",0,0,0,0,0,10,10,10,8,37.5
"FW08MO039",1,"S",0,8.072940535,0,0,0,10,10,10,8,47.59
"FW08MO041",1,"S",10,10,10,5.20754717,9.221967963,10,NA,10,7,92.04
"FW08MO044",1,"T",0,9.38970311,0,0,0,0,10,10,8,36.74
"FW08MO058",1,"T",0,10,0,2.888229476,0,10,0,10,8,41.11
"FW08MO068",1,"S",0,10,6.515563436,0,2.107843137,10,10,10,8,60.78
"FW08MO069",1,"S",4.086132824,10,0.597911742,5.242334322,0,10,10,10,8,62.41
"FW08MO076",1,"S",0,10,0,0,0,0,NA,10,7,28.57
"FW08MO080",1,"S",3.612566366,9.732124411,10,1.547169811,10,0,10,10,8,68.61
"FW08MO086",1,"S",0,0,0,2.924731183,NA,10,10,NA,6,NA
"FW08MO102",1,"S",0,0,0,0,NA,10,10,NA,6,NA
"FW08MO150",1,"S",0,0,0,3.677419355,NA,10,10,NA,6,NA
"FW08MO214",1,"S",0,0,0,0,NA,10,10,NA,6,NA
"FW08RMO9003",1,"R",10,10,10,10,10,10,10,10,8,100
"FW08RMO9006",1,"R",10,10,10,5.471698113,10,10,10,10,8,94.34
"FW08RMO9010",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08RMO9011",1,"R",10,10,10,10,10,10,10,10,8,100
"FW08RMO9100",1,"S",10,10,10,0,8.375286041,10,10,10,8,85.47
"FW08RMO9101",1,"S",10,10,10,8.943396226,10,NA,10,10,7,98.49
"FW08RMO9102",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08RMO9103",1,"S",10,10,10,6,10,10,10,10,8,95
"FW08RMO9104",1,"S",8.906485285,10,10,7.811320755,10,NA,10,10,7,95.31
"FW08RMO9105",1,"S",10,10,10,10,10,10,10,10,8,100
"FW08RMO9108",1,"S",9.985708397,10,9.67001576,8.565776459,10,10,10,10,8,97.78
"FW08RMO9109",1,"S",10,10,2.875193065,10,0,10,10,10,8,78.59
