"SITE_ID","VISIT_NO","REALM","W1H_CROP","XSLOPE_use","XWIDTH_use","Lpt01_XCMGW","Lpt01_XFC_NAT","LRBS_use","RDIST_COND","LRBS_Cond_use","LOE_RBS_use","LXCMGW_Cond_use","LOE_XCMGW_use","LXFC_NAT_Cond_use","LOE_XFC_NAT_use","Qbkf_cl","LQbkf_cl","Qbkf_kmcl","LQbkf_kmcl","QLow_cl","LQLow_cl","QLow_kmcl","LQLow_kmcl","LOE_QLow_cl","LOE_Qbkf_cl"
"FW08NY009",1,"WADEABLE",0.090913636,1.910740741,2.915,0.084819921,-0.400662867,-0.927360831,"2 Medi","Medi",-0.418212848,"Good",-0.016821256,"Medi",-0.191968174,2.28489539,0.358866321,0.861184754,-0.064903667,0.009178555,-2.037225692,0.003459428,-2.460995681,-0.576898454,0.077397068
"FW08NY011",1,"WADEABLE",0,1.133333333,2.805,-0.387216143,-0.489942687,-1.552094531,"2 Medi","Poor",-1.08521254,"Poor",-0.505588394,"Medi",-0.285499257,0.525916998,-0.279082792,0.146895983,-0.832990081,0.0092876,-2.032096486,0.002594157,-2.586003774,-0.705316145,-0.64765294
"FW08NY014",1,"WADEABLE",0,0.0175,5.42,-0.701941243,-0.282859263,-1.125267073,"1 Low","Poor",-0.886625117,"Poor",-0.797644332,"Good",-0.004987349,0.743814064,-0.128535614,0.041191192,-1.385195643,0.132192942,-0.878791733,0.007320626,-2.135451762,-0.273176254,-0.967458171
"FW08NY015",1,"WADEABLE",0,7.485740741,6.105,0.193124598,-0.862415739,-0.21676421,"1 Low","Good",0.032556911,"Good",0.116078769,"Poor",-0.571163407,7.701225399,0.886559835,0.460024575,-0.337218968,0.338065599,-0.47099902,0.020193992,-1.694777822,0.168359174,0.069644682
"FW08NY016",1,"WADEABLE",0,0.089197531,10.38,0.095248624,-0.382427842,-0.935152846,"2 Medi","Poor",-0.986659178,"Good",0.004895206,"Good",-0.031225087,4.254095712,0.628807257,0.030114699,-1.521221476,0.587479893,-0.231006993,0.004158764,-2.381035725,-0.542166478,-0.808046974
"FW08NY017",1,"BOATABLE",0.151522727,0.03428069,38.18181818,-0.254463891,-0.596567486,1.05454147,"2 Medi","Good",1.68680147,"Poor",-0.436028988,"Good",-0.197676387,6.787401153,0.831703518,0.00551335,-2.258584451,1.093259057,0.038723084,0.000888045,-3.051564885,-1.23733043,-1.23446622
"FW08NY017",2,"BOATABLE",0.454554545,0.03428069,37.81818182,-0.235382391,-0.855284304,0.69302476,"3 High","Good",1.32528476,"Poor",-0.416947487,"Medi",-0.452563882,18.6332539,1.270288702,0.015135638,-1.819999267,0.844504696,-0.073397931,0.000685984,-3.163685901,-1.349451445,-0.795881036
"FW08NY018",1,"WADEABLE",0.030304545,0.738095238,0.984210526,-0.19956413,-0.34155496,-2.547792383,"3 High","Poor",-2.141164435,"Poor",-0.466870936,"Medi",-0.249846735,0.158789372,-0.799178568,0.028932869,-1.538608497,0.000431237,-3.365284085,7.85753e-05,-4.104714015,-2.228887079,-1.29191902
"FW08NY019",1,"BOATABLE",0,0.100719921,86.54545455,-0.46620484,-0.892173573,0.14022231,"3 High","Good",0.77248231,"Poor",-0.662995931,"Poor",-0.627490876,126.6363994,2.102558554,0.024382664,-1.61291885,13.54676241,1.131835514,0.002608303,-2.58364189,-0.785787398,-0.382050472
"FW08NY019",2,"BOATABLE",0,0.100719921,94.54545455,-0.482384291,-1.22184875,-0.59294784,"3 High","Good",0.03931216,"Poor",-0.679175382,"Poor",-0.992598607,4217.81924,3.625087964,0.812101962,-0.09038944,16.0582189,1.205697374,0.003091861,-2.50978003,-0.711925538,1.140478937
"FW08NY021",1,"BOATABLE",0,0.017609032,183.7272727,-0.09794528,-0.44096436,-1.7962404,"3 High","Medi",-1.1639804,"Medi",-0.257213032,"Good",-0.174989249,334.6893377,2.524641877,0.039268217,-1.40595882,268.2060799,2.428468619,0.031467912,-1.502132079,0.290086183,-0.10394917
"FW08NY022",1,"WADEABLE",0.697,0.5275,4.63,-0.789754465,-0.417110589,-1.519335151,"2 Medi","Poor",-1.331091507,"Poor",-0.920179489,"Good",-0.156905662,0.476266849,-0.322149647,0.01845073,-1.733986446,0.066234462,-1.17891599,0.002565944,-2.590752789,-0.732542913,-1.264932017
"FW08NY023",1,"BOATABLE",0,0.092501987,111.6363636,-0.093346677,-0.941022138,0.359013754,"3 High","Good",0.991273754,"Poor",-0.289290679,"Poor",-0.749989412,64.62055866,1.810370708,0.016075524,-1.793834861,11.20216271,1.049301876,0.002786739,-2.554903693,-0.754133879,-0.599764079
"FW08NY024",1,"WADEABLE",0,1.249206349,9.994736842,0.033339972,-0.085965525,-0.109095928,"1 Low","Good",0.007653487,"Good",-0.015276806,"Good",0.260953016,8.473921923,0.928084458,0.197749959,-0.703883598,0.248636929,-0.604434367,0.005802265,-2.236402422,-0.383959985,-0.162031762
"FW08NY025",1,"BOATABLE",0,0,201,0.158225383,-0.205068569,-0.652614082,"2 Medi","Good",-0.020354082,"Good",0.022056701,"Good",0.007522086,0,NA,0,NA,0,NA,0,NA,NA,NA
"FW08NY027",1,"BOATABLE",0,0.049682979,77,0.263904932,0.048865368,-3.333586926,"2 Medi","Poor",-2.701326926,"Good",0.183300182,"Good",0.091743499,596.3695935,2.775515492,0.674021829,-0.171326038,265.460461,2.423999844,0.3000256,-0.522841687,1.295151065,0.805354456
"FW08NY028",1,"BOATABLE",0,0,391.6363636,-0.124412638,-0.380053345,0.321811271,"3 High","Good",0.954071271,"Poor",-0.303164931,"Good",-0.211242373,0,NA,0,NA,0,NA,0,NA,NA,NA
"FW08NY030",1,"BOATABLE",0,0.06035428,39.45454545,-0.808396576,-0.83456681,0.613352654,"3 High","Good",1.245612654,"Poor",-1.00878238,"Poor",-0.802789751,7.976866756,0.901832338,0.01501769,-1.823396867,1.984582212,0.297669094,0.003736284,-2.427560111,-0.603761116,-0.920003569
"FW08NY032",1,"BOATABLE",0.030304545,0.018254644,72.57272727,-0.034498977,-0.808396576,0.799009966,"3 High","Good",1.431269966,"Medi",-0.235695511,"Poor",-0.675495778,17.09609055,1.23289681,0.005651128,-2.247864862,3.769624605,0.576298104,0.001246053,-2.904463568,-1.100459524,-1.094616977
"FW08NY034",1,"BOATABLE",0,0.013183317,110.5454545,-0.021861001,-0.848268086,-1.1330383,"3 High","Good",-0.5007783,"Medi",-0.164132011,"Medi",-0.410579655,734.8812972,2.866217195,0.046992219,-1.327974048,560.3688191,2.748473962,0.035832963,-1.445717281,0.339594908,0.061204996
"FW08NY035",1,"BOATABLE",0.196977273,0.071913223,101.3636364,-0.292429824,-1.256062854,0.738513498,"2 Medi","Good",1.370773498,"Poor",-0.495657838,"Poor",-0.838980839,39.44585059,1.596001325,0.003214366,-2.492904735,12.87734783,1.109826427,0.00104935,-2.979079634,-1.191008973,-1.138543501
"FW08NY037",1,"BOATABLE",0,0.039467899,220.2727273,-0.17578116,-0.26432853,-1.87731624,"3 High","Medi",-1.24505624,"Poor",-0.329163226,"Good",-0.089486001,745.4225245,2.872402512,0.089551851,-1.047925433,539.2128184,2.731760208,0.064778705,-1.188567737,0.603919671,0.250687018
"FW08NY039",1,"BOATABLE",0.136368182,0.08769537,46.90909091,-0.323514237,-1.190134333,0.327947449,"2 Medi","Good",0.960207449,"Poor",-0.509214764,"Poor",-0.850634773,20.7826888,1.317701735,0.014730617,-1.831779077,2.414307188,0.382792527,0.001711243,-2.766688284,-0.954004682,-0.788085773
"FW08NY040",1,"BOATABLE",0,0.129759521,182.3636364,0.062325536,-0.677780705,-2.430622728,"3 High","Medi",-1.798362728,"Good",-0.073465532,"Medi",-0.411669151,1192.698095,3.076530526,0.162289112,-0.789710616,852.5908927,2.930740689,0.116011101,-0.935500453,0.858404029,0.491015329
"FW08NY041",1,"WADEABLE",0,2.335,9.71,0.072188604,-0.059234564,0.355884941,"1 Low","Good",0.691440354,"Good",0.080542945,"Good",0.284411219,3.166602235,0.500593514,0.348602688,-0.457669269,0.133339114,-0.875042435,0.014678943,-1.833305217,0.036788298,-0.138611767
"FW08NY042",1,"BOATABLE",0.606090909,0.031125363,38.27272727,-0.125729081,-0.92412139,-2.953741528,"2 Medi","Medi",-2.321481528,"Poor",-0.28327484,"Medi",-0.439167573,105.3780418,2.022750124,0.026572147,-1.575573347,48.46411684,1.685420303,0.012220721,-1.912903168,-0.111979243,-0.383447775
"FW08NY044",1,"BOATABLE",0,0,1068.454545,-0.143216202,-0.499189902,-0.051996105,"3 High","Good",0.580263895,"Poor",-0.344970758,"Poor",-0.704172573,0,NA,0,NA,0,NA,0,NA,NA,NA
"FW08NY046",1,"WADEABLE",0,0.108333333,7.015,-0.125729081,-0.457627316,-2.04747913,"1 Low","Poor",-1.595490165,"Medi",-0.128096516,"Good",-0.15072149,0.60757946,-0.216396916,0.152700359,-0.816159941,0.167356957,-0.77635623,0.042061112,-1.376119254,0.503366955,-0.615658309
"FW08NY047",1,"BOATABLE",0.030304545,0.031967675,88.90909091,0.089262664,-0.49825627,-1.258747882,"2 Medi","Good",-0.626487882,"Good",0.039411525,"Medi",-0.358222453,36.85856376,1.566538408,0.023993841,-1.619900221,12.74983596,1.105504597,0.008299768,-2.080934032,-0.269218724,-0.563984966
"FW08NY048",1,"WADEABLE",0,2.483374486,1.183333333,0.125111433,-0.34920696,-1.523758064,"2 Medi","Medi",-0.684565677,"Good",0.000633471,"Medi",-0.23821251,0.755696975,-0.121652316,2.956560935,0.470786834,0.000370283,-3.431466718,0.00144868,-2.839027567,-0.928305661,0.277027207
"FW08NY049",1,"BOATABLE",0,0.559585571,31.36363636,0.029936902,-0.449215928,-4.179578562,"1 Low","Poor",-3.547318562,"Medi",-0.11322536,"Good",0.02737748,195.0005888,2.290035923,0.179951613,-0.744844256,113.8370806,2.05628375,0.105051818,-0.978596429,0.837089711,0.260950619
"FW08NY050",1,"BOATABLE",0,0.052619603,239.0909091,0.274000316,0.019682638,-2.063220668,"3 High","Medi",-1.430960668,"Good",0.140901742,"Good",0.195381354,1124.011778,3.050770862,0.054847324,-1.260844558,717.3370844,2.855723283,0.035003209,-1.455892137,0.32634354,0.167166662
"FW08NY051",1,"BOATABLE",0,0,114.9636364,0.086440728,-0.783714109,0.944564477,"2 Medi","Good",1.576824477,"Medi",-0.111561077,"Poor",-0.557199782,0,NA,0,NA,0,NA,0,NA,NA,NA
"FW08NY052",1,"BOATABLE",0,0.038833875,80.36363636,-0.156455788,-0.419697223,-0.29780813,"3 High","Good",0.33445187,"Medi",-0.217441002,"Good",-0.068449891,173.1415865,2.238401393,0.043396851,-1.362541787,116.4986912,2.066321046,0.029199665,-1.534622134,0.266233155,-0.169549878
"FW08NY053",1,"BOATABLE",0.030304545,0.024157692,152.1818182,0.122513748,-0.30819542,-3.267709945,"3 High","Poor",-2.635449945,"Good",-0.033072608,"Good",-0.099905957,1446.029549,3.160177168,0.277686859,-0.556444672,1244.789592,3.095095949,0.239041942,-0.621525891,1.176298617,0.67480217
"FW08NY055",1,"WADEABLE",0,0.716049383,10.58095238,0.170395078,-0.191052831,-0.267605635,"2 Medi","Good",-0.200951999,"Good",0.200956675,"Good",0.094708018,4.36859781,0.640342064,0.179711128,-0.74542503,0.822604445,-0.084808948,0.033839502,-1.470576042,0.880620594,0.026199053
"FW08NY064",1,"BOATABLE",0,0.049028493,82.89181818,0.051503326,-0.449215928,-2.595272043,"2 Medi","Medi",-1.963012043,"Medi",-0.146968165,"Poor",-0.793180636,62.04323385,1.792694426,0.130599463,-0.884058609,36.66702568,1.564275683,0.077183176,-1.112477353,0.712591718,0.00330362
"FW08NY065",1,"WADEABLE",0.38335,0.711851852,2.06,0.058460535,0.094852117,-1.243933123,"3 High","Medi",-0.838227377,"Medi",-0.116657349,"Good",0.265400546,0.26420991,-0.578050897,0.047827724,-1.32032029,0.002981933,-2.525502127,0.000539795,-3.26777152,-1.392018979,-1.072691802
"FW08NY066",1,"WADEABLE",0.936509524,0.512419,1.561111111,-0.5315184,-0.053056729,-2.456347686,"2 Medi","Poor",-1.696938046,"Poor",-0.643561636,"Good",0.087451876,0.092978594,-1.031617025,0.206619098,-0.684829539,0.001448984,-2.838936406,0.003219965,-2.49214892,-0.587863087,-0.797352161
"FW08NY076",1,"WADEABLE",0,0.379444444,5.81,-0.884540786,-0.673105801,-0.209256461,"2 Medi","Good",-0.125969415,"Poor",-1.014262428,"Medi",-0.38742509,1.497385748,0.175333695,0.027563525,-1.55966524,0.245244283,-0.610401109,0.004514399,-2.345400044,-0.495657016,-0.983741092
"FW08NY077",1,"WADEABLE",0,3.635079365,1.44,0.306132475,-0.056977898,-0.022797819,"1 Low","Good",0.68265483,"Good",0.168940286,"Good",0.07487131,1.383275057,0.140908546,2.0968244,0.321562062,0.000263192,-3.57972775,0.000398957,-3.399074234,-1.499141112,0.263979944
"FW08NY081",1,"WADEABLE",0,1.264444444,2.095,0.088055507,-0.085464528,-0.323549022,"1 Low","Good",0.038308247,"Medi",-0.097092487,"Good",0.086922497,0.805519504,-0.093923939,0.1068555,-0.971203118,0.008017489,-2.095961632,0.001063553,-2.97324081,-1.101025525,-0.678926893
"FW08NY084",1,"WADEABLE",0,0.76875,9.155,0.204058289,0.007243303,-0.982680269,"1 Low","Poor",-0.893373215,"Good",0.136166343,"Good",0.344227526,6.730063133,0.828019138,0.129287296,-0.888444147,0.507485587,-0.294576288,0.009749008,-2.011039573,-0.160810911,-0.318649739
"FW08NY088",1,"WADEABLE",0,3.166592593,1.835,0.277921619,-0.396954096,-1.691677871,"2 Medi","Poor",-1.059350764,"Good",0.151030682,"Medi",-0.238988062,5.92858153,0.772950797,5.351188312,0.728450234,0.004092451,-2.388016518,0.003693881,-2.43251708,-0.538482995,0.74532657
"FW08OH001",1,"WADEABLE",0.787895455,1.789047619,0.43,0.058891682,-0.508638306,-0.932549514,"2 Medi","Good",-0.238194342,"Poor",-0.224448528,"Poor",-0.498798528,0.759654173,-0.119384072,1.064388641,0.027100231,2.52557e-05,-4.597641079,3.5387e-05,-4.451156776,-2.552118887,-0.019182128
"FW08OH002",1,"WADEABLE",0,0.384057971,7.52,0.080741243,-0.701941243,0.107317544,"2 Medi","Good",-0.103273799,"Good",0.035261708,"Medi",-0.361066682,11.26195051,1.051613614,0.125374757,-0.901789897,0.064388395,-1.191192401,0.00071681,-3.144595912,-0.798848586,0.08264108
"FW08OH002",2,"WADEABLE",0,0.355324074,9.255,0.11348756,-0.727525465,0.244130681,"2 Medi","Good",0.033539338,"Good",0.068008025,"Medi",-0.386650904,10.42694062,1.0181569,0.116078928,-0.935246611,0.149485823,-0.825399995,0.001664165,-2.778803506,-0.433056179,0.049184366
"FW08OH003",1,"WADEABLE",0,0.101470588,13.9,-0.754711716,-1.045757491,-0.600719697,"3 High","Medi",-0.612310369,"Poor",-0.795131579,"Poor",-0.661430289,9.027293479,0.955557562,0.084806559,-1.071570561,0.07639552,-1.11693211,0.000717695,-3.144060232,-1.301970989,-0.399039291
"FW08OH004",1,"WADEABLE",0.962127273,0.641666667,1.605,-0.646066292,-1.082351291,-1.683077715,"2 Medi","Medi",-0.766623764,"Poor",-0.708501459,"Poor",-0.565305641,3.240875584,0.510662359,0.907046063,-0.042370657,0.004482008,-2.348527353,0.00125441,-2.901560369,0.188810504,0.414370681
"FW08OH005",1,"WADEABLE",0,0.022268908,17.25,-0.033431652,-0.438248312,-1.247170298,"2 Medi","Poor",-1.356487745,"Good",-0.072236744,"Good",-0.029381615,25.42068107,1.405187182,0.119442147,-0.922842398,0.552262703,-0.257854286,0.002594873,-2.585883866,-0.751678241,-0.150803016
"FW08OH006",1,"WADEABLE",0,0.12,3.965,0.02390687,-0.548632296,-1.279367358,"2 Medi","Poor",-1.084085623,"Medi",-0.124883386,"Medi",-0.305757928,4.534728577,0.656551298,0.184665102,-0.73361517,0.013194003,-1.879623424,0.000537292,-3.269789891,-1.411012253,-0.271727119
"FW08OH007",1,"WADEABLE",0,0.325925926,2.272222222,-0.138167002,-0.19893947,-2.152302941,"2 Medi","Poor",-1.647998963,"Poor",-0.273313452,"Good",-0.017671049,0.279281423,-0.553957952,0.101708519,-0.992642669,0.024038011,-1.619101473,0.008754147,-2.05778619,-0.17407973,-0.845409633
"FW08OH008",1,"WADEABLE",0,2.526190476,2.01,0.097225749,-1.190134333,-0.415972931,"2 Medi","Good",0.211275115,"Good",0.087403176,"Poor",-0.914210955,4.227978057,0.626132725,2.444200518,0.388136832,0.001788452,-2.747522674,0.001033907,-2.985518567,-0.623303328,0.729461492
"FW08OH008",2,"WADEABLE",0,2.310238095,1.355,-0.060934793,-0.907853776,-0.454443683,"2 Medi","Good",0.172804363,"Good",-0.070757365,"Poor",-0.631930397,3.923967565,0.593725409,2.268451593,0.355729516,0.000612269,-3.213057658,0.000353954,-3.451053551,-1.088838311,0.697054176
"FW08OH011",1,"WADEABLE",0.4091,0.522019048,1.085,-0.253578118,-0.438248312,-1.391181549,"2 Medi","Medi",-0.909634063,"Poor",-0.281317832,"Medi",-0.212647806,0.149982244,-0.823960154,0.043624853,-1.360266026,0.001201704,-2.920202519,0.000349536,-3.456508392,-1.097156928,-0.907104955
"FW08OH012",1,"BOATABLE",0.500022727,0.066855879,50.18181818,0.117271296,-0.477318706,0.082922714,"2 Medi","Good",-0.358457286,"Good",0.090291296,"Good",0.062752162,102.4009867,2.010304141,0.034717005,-1.459457747,9.482955613,0.976943718,0.003215006,-2.49281817,-0.161627884,0.093455985
"FW08OH012",2,"BOATABLE",0.515177273,0.066855879,39.45454545,0.063989747,-0.588839621,-1.087005729,"2 Medi","Poor",-1.528385729,"Good",0.037009747,"Good",-0.048768753,564.7118481,2.7518269,0.19145425,-0.717934988,6.107267238,0.785846924,0.002070547,-2.683914964,-0.352724678,0.834978744
"FW08OH013",1,"WADEABLE",0.068181818,0.780238095,1.19,-0.348105528,-0.808396576,-3.195414512,"3 High","Poor",-2.713589203,"Poor",-0.355425402,"Medi",-0.499277759,0.943993551,-0.025030973,0.274936231,-0.560768025,0.00479697,-2.319032999,0.001397108,-2.854770051,-0.495413126,-0.107820204
"FW08OH015",1,"WADEABLE",0,0.348095238,1.394736842,-0.121138881,-0.677780705,-0.589181275,"3 High","Good",-0.318623061,"Poor",-0.383194301,"Poor",-0.549343844,1.513179732,0.179890516,0.105075359,-0.978499119,0.001088131,-2.96331872,7.55599e-05,-4.121708355,-2.256858163,-0.593259667
"FW08OH017",1,"BOATABLE",0,0.03218093,97.90909091,-0.082470621,-0.996069706,0.051937487,"3 High","Good",-0.389442513,"Medi",-0.109450621,"Poor",-0.529117377,516.2518542,2.712861625,0.041062355,-1.386556151,67.07700175,1.826573642,0.005335263,-2.272844133,0.052301456,0.402415573
"FW08OH017",2,"BOATABLE",0.030304545,0.03218093,96,0.031775577,-0.692115158,0.022686967,"3 High","Good",-0.418693033,"Good",0.004795577,"Medi",-0.225162829,308.2346254,2.488881423,0.024516792,-1.610536352,30.52917123,1.484715015,0.002428272,-2.614702761,-0.289557171,0.178435372
"FW08OH018",1,"BOATABLE",0.090913636,0.041134803,43.72727273,-0.112101512,-0.585026652,-0.576552323,"2 Medi","Medi",-1.017932323,"Medi",-0.139081512,"Medi",-0.142171471,217.697786,2.337854012,0.075540856,-1.121818098,1.703874158,0.231437516,0.000591242,-3.228234594,-0.896947447,0.427312976
"FW08OH019",1,"BOATABLE",0,0.077317909,52.45454545,-0.135057643,-0.633152719,-0.204334943,"2 Medi","Good",-0.464878856,"Good",-0.052567643,"Medi",-0.425188519,473.4015821,2.675229705,0.106797508,-0.97143888,8.236812205,0.915759164,0.001858192,-2.73090942,-0.027242993,0.838149292
"FW08OH020",1,"WADEABLE",0,0.579047619,0.88,0.156507851,-0.628932138,-1.60584066,"1 Low","Medi",-0.70507499,"Good",0.100191036,"Good",-0.100891656,0.226038891,-0.645816832,0.100905715,-0.996084238,0.000352691,-3.45260523,0.000157445,-3.802872636,-0.687156062,-0.628012302
"FW08OH021",1,"BOATABLE",0.272740909,0.006406397,133.5454545,-0.021342316,-0.489942687,-0.265481199,"3 High","Medi",-0.706861199,"Good",-0.048322316,"Good",0.038184764,474.4444304,2.676185353,0.022799172,-1.642080919,77.24315282,1.887859992,0.003711878,-2.43040628,-0.107361636,0.228937106
"FW08OH022",1,"WADEABLE",0,0.317676768,10,0.068691738,-0.430200625,-0.345637353,"1 Low","Good",-0.33857881,"Good",-0.010339451,"Good",-0.083222461,19.24946143,1.284418583,0.206400873,-0.68528847,0.296294154,-0.528276917,0.003176991,-2.49798397,-0.654390295,-0.031746348
"FW08OH023",1,"BOATABLE",0.484872727,0.027779818,113.7272727,0.028552768,-0.795880017,-1.056277387,"2 Medi","Poor",-1.497657387,"Good",0.001572768,"Medi",-0.218868146,1146.58055,3.059404571,0.068418044,-1.164829347,20.68562831,1.315668717,0.00123434,-2.908565201,-0.584617847,0.670935948
"FW08OH024",1,"BOATABLE",0.33335,0.013521948,40.63636364,-0.066650781,-0.562826189,0.429489236,"2 Medi","Good",0.057683862,"Good",0.01583922,"Medi",-0.366496129,75.09627174,1.875618376,0.037395242,-1.427183656,1.390438526,0.143151793,0.000692388,-3.159650239,-0.413000493,0.232031673
"FW08OH025",1,"WADEABLE",0,0.057142857,3.385,-0.497634963,-0.771879741,-0.348275419,"1 Low","Good",0.082414909,"Poor",-0.518170923,"Poor",-0.511884613,0.277109776,-0.557348153,0.063419104,-1.197779897,0.02290252,-1.640116729,0.005241451,-2.280548473,0.077803383,-0.705582036
"FW08OH026",1,"WADEABLE",0,0.37984127,1.838888889,0.075795722,-0.602059991,-1.098619684,"1 Low","Medi",-0.639162191,"Medi",-0.098868332,"Medi",-0.443864303,3.645625284,0.561772028,0.966061236,-0.014995344,0.001315375,-2.880950511,0.000348564,-3.457717883,-1.577629188,0.177901626
"FW08OH027",1,"BOATABLE",0,0.017475926,29.63636364,-0.055853947,-0.620612065,-0.017428524,"3 High","Good",0.614831476,"Poor",-0.304188635,"Medi",-0.415325279,63.42712187,1.802275005,0.040209197,-1.395674596,2.43608666,0.386692734,0.001544341,-2.811256867,-0.999843146,-0.335952663
"FW08OH028",1,"WADEABLE",0,0.012523742,31.73684211,0.210423631,-0.501197328,-0.276130038,"1 Low","Good",-0.191421096,"Good",0.146160954,"Good",0.219159578,19.78117336,1.296252049,0.03433341,-1.464283065,0.252033187,-0.598542269,0.000437444,-3.359077383,-0.544644273,-0.04220106
"FW08OH029",1,"WADEABLE",0.33335,0.39047619,4.035,-0.019789969,-0.706938935,-1.515099803,"2 Medi","Poor",-1.232944158,"Medi",-0.142147029,"Medi",-0.462111614,1.104342559,0.043103809,0.083257381,-1.079577252,0.028613374,-1.543430924,0.002157188,-2.666111986,-0.800326229,-0.706146625
"FW08OH030",1,"WADEABLE",0,0.297857143,0.894736842,-0.062641704,-0.754711716,-2.817088573,"1 Low","Poor",-2.960521074,"Poor",-0.494368385,"Poor",-0.672855329,2.065525062,0.315030469,0.007620095,-2.118039612,0.001848806,-2.733108592,6.82e-06,-5.166178673,-3.334725109,-1.311263336
"FW08OH031",1,"BOATABLE",0,0.103635553,122.5454545,-0.214670165,-0.421517077,-0.213575379,"2 Medi","Good",-0.415061584,"Medi",-0.132180165,"Good",-0.182018083,651.7064977,2.814052051,0.096573666,-1.015141281,167.324268,2.223558934,0.024795085,-1.605634398,1.075216435,0.874264963
"FW08OH032",1,"WADEABLE",0.651545455,0.07826087,20.5,-0.00656377,-0.46046771,-0.664856238,"2 Medi","Good",-0.221218049,"Good",-0.068713185,"Good",0.245368248,54.74483348,1.738343139,0.11798903,-0.928158368,0.40374942,-0.393888088,0.000870183,-3.060389595,-0.234202284,0.452802741
"FW08OH033",1,"WADEABLE",0.063495238,0.112615741,24.8,0.164690749,-0.808396576,0.021665164,"2 Medi","Good",-0.221427323,"Good",0.137163462,"Medi",-0.358205592,20.33235208,1.308187621,0.037005282,-1.431736288,1.698430777,0.230047851,0.003091178,-2.509876058,-0.686462065,-0.523483451
"FW08OH035",1,"BOATABLE",0.36365,0.096241536,51.18181818,0.054560827,-0.432866652,1.024015817,"2 Medi","Good",0.68393817,"Good",0.137050827,"Medi",-0.235236863,52.37172761,1.7190969,0.020808301,-1.681763383,4.319810936,0.63546474,0.001716345,-2.765395544,-0.03100308,0.020332819
"FW08OH036",1,"WADEABLE",0.83335,0.06875,3.745,-2,-2,1.4771022,"2 Medi","Good",1.927472161,"Poor",-2.055845322,"Poor",-1.429249648,2.257980762,0.353720238,0.312865384,-0.504642485,0.087515869,-1.057913193,0.012126182,-1.916275915,1.135928744,0.085619533
"FW08OH037",1,"WADEABLE",0,0.028787879,8.594736842,0.041302946,-0.862415739,-0.355595048,"1 Low","Medi",-0.520331887,"Good",0.012498568,"Medi",-0.491046324,7.457316283,0.872582563,0.103053418,-0.986937601,0.057749704,-1.23845024,0.000798049,-3.097970404,-0.751321798,-0.037703492
"FW08OH038",1,"WADEABLE",0,0.104201389,43.57894737,0.047982476,-0.420736205,0.027602434,"2 Medi","Good",-0.258693922,"Good",0.083825357,"Good",0.093738678,139.1805345,2.1435785,0.186478841,-0.729370438,2.673814349,0.42713125,0.003582468,-2.445817688,-0.62588895,0.222873776
"FW08OH040",1,"BOATABLE",0,0.023726894,20.63636364,0.018265381,-0.727525465,-1.666981637,"2 Medi","Poor",-2.244156907,"Good",0.100755381,"Poor",-0.603896376,56.65932757,1.753271416,0.121671553,-0.914810948,5.534945489,0.743113348,0.01188587,-1.924969016,0.901020689,0.46684147
"FW08OH044",1,"WADEABLE",0,0.661190476,1.665,-0.05529306,-0.711994806,-0.601444589,"3 High","Good",0.313584316,"Good",-0.126567613,"Medi",-0.227437347,0.201105649,-0.69657573,0.168261085,-0.774016314,0.001705364,-2.768183008,0.001426844,-2.845623592,0.304196335,-0.525251547
"FW08OH050",1,"WADEABLE",0,1.093809524,6.294117647,0.021565149,-0.399423087,-0.645716348,"2 Medi","Good",-0.331253574,"Good",-0.033350301,"Good",-0.104736587,12.83475007,1.108387416,1.216690847,0.085180241,0.033623955,-1.473351205,0.003187437,-2.496558381,-0.628166409,0.425714854
"FW08OK002",1,"WADEABLE",0,0.130555556,6.873684211,-0.066650781,-0.941022138,-1.42325753,"2 Medi","Good",-0.526320016,"Good",0.042777097,"Good",-0.204339842,1.411939892,0.149816209,0.007727426,-2.111965124,0.099448056,-1.002403704,0.000544271,-3.264185037,-0.12238134,-0.555341306
"FW08OK002",2,"WADEABLE",0,0.225238095,6.3,-0.08727083,-0.862415739,-1.971014653,"2 Medi","Medi",-0.868386086,"Good",0.022157047,"Good",-0.125733443,2.355988888,0.372173238,0.012894126,-1.889608095,0.059285993,-1.227047901,0.000324467,-3.488829234,-0.347025537,-0.332984277
"FW08OK003",1,"WADEABLE",0,0.433333333,1.0975,-0.214670165,-0.187998707,-2.348052387,"3 High","Medi",-1.124410318,"Good",0.032074597,"Good",0.374099982,0.088595684,-1.052587433,0.005774603,-2.238477904,0.013214301,-1.878955807,0.000861299,-3.064846278,-0.409668018,-1.366658619
"FW08OK003",2,"WADEABLE",0,0.50962963,0.7585,-0.328742984,-0.732828272,-2.748204721,"3 High","Medi",-1.463371895,"Good",-0.081998221,"Good",-0.170729582,1.736275894,0.239618736,0.113169205,-0.946271735,0.003616576,-2.441702402,0.000235726,-3.627592872,-0.972414613,-0.07445245
"FW08OK005",1,"WADEABLE",0,0.923078,69.6,-0.618556717,-0.958607315,-3.648169772,"1 Low","Poor",-1.894778549,"Poor",-0.449952493,"Good",-0.023660084,3060.127259,3.485739488,0.062253152,-1.205838656,31.83121575,1.502853226,0.000647553,-3.188724917,1.052075877,1.897350832
