PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,PSTL_CODE,DATE_COL,YEAR,LAT_DD83,LON_DD83,SITETYPE,STRAH_ORD,AG_ECO3,AG_ECO9,PROTOCOL,XBKA,MEDBK_A,XUN,MEDBKUN,XCDENMID,XCDENBK,CONBANKFULL,CONSTRAINT,CONFEATURES,CONPATTERN,CONPERCENT,CONVALLEY,CONVALLEYBOX,PCT_FA,PCT_DR,PCT_FAST,PCT_SLOW,PCT_POOL,XWIDTH,SDWIDTH,XBKF_W,XBKF_H,XINC_H,SDINC_H,BFWD_RAT,XWXD,XWD_RAT,SDWXD,SDWD_RAT,XDEPTH_CM,SDDEPTH_CM,XFC_ALG,XFC_RCK,XFC_BRS,XFC_LVT,XFC_AQM,XFC_OHV,XFC_HUM,XFC_UCB,XFC_LWD,XFC_NAT,XFC_BIG,XFC_ALL,PCT_SIDE,REACHLEN,W1_HAG,W1_HNOAG,W1_HALL,W1H_BLDG,W1H_LDFL,W1H_LOG,W1H_MINE,W1H_PARK,W1H_PSTR,W1H_PVMT,W1H_PIPE,W1H_ROAD,W1H_CROP,W1H_WALL,C1WM100,C2WM100,C4WM100,V1WM100,V1W_MSQ,V2WM100,V2W_MSQ,V4WM100,V4W_MSQ,PCAN_C,PCAN_D,PCAN_E,PCAN_M,PCAN_N,XCL,XCS,XMW,XMH,XGW,XGH,XGB,XC,XM,XCMW,XCM,XG,XCMGW,XCMG,XPCAN,XPMID,XPMGW,XPCM,XPCMG,XSLOPE,XSLOPE_MAP,XSLOPE_FIELD,PCTCLINOMETER,XBEARING,SINU,LSUB_DMM,LSUBD_SD,LSUB_DMM_NOR,PCT_FN,PCT_GC,PCT_GF,PCT_HP,PCT_OM,PCT_OT,PCT_RC,PCT_SA,PCT_WD,PCT_BIGR,PCT_BDRK,PCT_SAFN,PCT_SFGF,PCT_ORG,XEMBED,XCEMBED,RPXDEP_CM,RPMXDEP_CM,RPGT50,RPGT75,RP100,LTEST,LRBS_TST,LDMB_BW5,LRBS_BW5,LRBS_BW6,SHLD_PX3,REYP3,RRPW3,CP3CTRPWD_RAT,CP3_MILL,CT_RPWD,RB3,LDCBF_G08,LRBS_G08,L_RB3,L_CT_RPWD,L_CP3_MILL,L_RRPW3,L_REYP3,L_SHLD_PX3,L_XSLOPE,RADJRT_RAT,PCT_SFG,XGV,PCT_BH,BANGMODE,XSHOR2VG,PCT_OVRB,PCT_GL,C1TM100,C2TM100,C4TM100,PCT_GR,PCT_DRS,LITSB1_FN,LITSB1_SF,LITSB1_SFGF,LITSB12_FN,LITSB12_SF,QRVEG1,QRVEG2,RDIST1,QR1,CVDTH,RPRAT,CVWIDTH,CVWXD,LWDEQVOL_MSQ,LWDEQVOLM100,PHAB_COM
4/23/2019,1004233,MTRO-1073,1,MT,6-Aug-14,2014,46.34324,-105.8019,PROB,6,PLNLOW,NPL,BOATABLE,,,,,,44.51871658,30,CON_BROAD,TERRACE,SINGLE,100,8000,Y,0,0,18,82,0,29.90909091,8.452272422,33.59090909,0.718181818,1.772727273,0.261116484,28.29102842,14.48,62.67380952,4.604780125,27.69932697,50.4,16.38674014,0,0,0.013636364,0,0.009090909,0.036363636,0,0.027272727,0,0.077272727,0.027272727,0.086363636,2,1466.323307,0.68185,0,0.68185,0,0,0,0,0,0.68185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227272727,0,0,0.772727273,0.002272727,0.027272727,0.168181818,0.631818182,0.061363636,0.765909091,0.236363636,0.029545455,0.8,0.197727273,0.829545455,0.827272727,0.259090909,1.656818182,0.227272727,0.954545455,0.681818182,0.227272727,0.227272727,0.006664201,0.006664201,,0,,,0.298982388,1.046164044,,0,,,,,0,,63,,,,63,,,,,18.45230474,67.39778308,3,0,11.51962485,-0.638130805,0.937113193,-0.296419381,0.59540177,,0.016151337,44.46813704,0.419299546,0.147036667,0.002230854,0.015172094,0.794418182,0.019184504,0.279797884,-0.099950825,-1.818954487,-2.651528835,-0.377475608,1.648048935,-1.791791526,-2.176251913,0.527807087,81,0.827272727,0,stp,0.454545455,0,82,0,0,0,18,0,27.27272727,81.81818182,90.90909091,40.90909091,81.81818182,0.216590909,0.500668449,0.405416654,0.400990789,0.325133733,22.8563985,0.282598774,0.318009677,0,0,
4/23/2019,1004234,NDR9-0901,1,ND,6-Aug-14,2014,46.11629,-97.38506,PROB,5,PLNLOW,TPL,WADEABLE,32.04545455,25,0,0,4.545454545,62.8342246,10,CON_BROAD,TERRACE,SINGLE,100,500,,0,0,0,100,0,9.8,1.341640786,12.22727273,0.718181818,1.290909091,0.070064905,7.923580036,8.38025,11.89763601,1.164515344,4.118675218,87.97,14.47007012,0,0,0.040909091,0.004545455,0.08,0.847727273,0,0.036363636,0.022727273,0.952272727,0.059090909,1.032272727,0,277.2,0.68185,0.4394,1.12125,0,0,0,0,0,0.045454545,0.030304545,0,0.409095455,0.636395455,0,1.803751804,0,0,0.104617605,8.56E-05,0,0,0,0,0,0.045454545,0,0,0.954545455,0.011363636,0,0.019047619,0.875,0.011363636,0.875,0.020454545,0.011363636,0.852380952,0.029545455,0.825,0.886363636,0.040909091,1.711363636,0.045454545,1,0.090909091,0.045454545,0.045454545,0.014285714,0.016666667,0.014285714,0,357.6771787,1.285480956,-2.110924375,0,-2.110924375,100,0,0,0,0,0,0,0,0,0,0,100,100,0,100,100,20.79857732,55.772,1,0,20.37840404,-0.065072877,-2.045851498,0.134832455,-2.245756829,-2.245756829,0.053851567,0.289683345,0.512907148,0.120432089,0.002,0.01660687,1.038623182,-0.085137135,-2.02578724,0.016458012,-1.779712224,-2.698970004,-0.289961248,-0.538076473,-1.268801655,-1.84509804,0.493833719,100,0.886363636,0,,,,100,2.886002886,1.082251082,0,,,,,,,,0.118409091,0.665508021,0.528579847,0.33366872,0.164488691,0.231651745,0.136902121,0.138959499,0,0,
4/23/2019,1004235,SDR9-0916,1,SD,6-Aug-14,2014,45.35232,-96.70891,PROB,5,PLNLOW,TPL,WADEABLE,68.81818182,52.5,0.059090909,0,5.347593583,50.53475936,10,CON_BROAD,TERRACE,SINGLE,100,500,Y,0,0,16,84,4,8.875,2.533330448,9.363636364,0.627272727,2.409090909,0.625227231,8.609561859,4.783,21.89702398,3.834593713,11.00522991,48.78,22.02366954,0.009090909,0.115909091,0.027272727,0,0.095454545,0.045454545,0,0.036363636,0.004545455,0.229545455,0.156818182,0.334090909,0,396,1.227304545,0.606090909,1.833395455,0.030304545,0,0,0,0,0.545454545,0,0,0.575786364,0.68185,0,4.04040404,1.262626263,0,1.579040404,0.001686354,1.417929293,0.001514293,0,0,0,0.227272727,0,0,0.772727273,0.004761905,0.029545455,0.069318182,0.793181818,0.073863636,0.792045455,0.056818182,0.034090909,0.8625,0.103409091,0.896590909,0.865909091,0.177272727,1.7625,0.227272727,0.954545455,0.409090909,0.227272727,0.227272727,0.209444444,0.008762626,0.209444444,0,173.3891,1.11367895,-0.144046418,1.803116711,-0.144046418,35.23809524,4.761904762,8.571428571,0,0,0,0,24.76190476,1.904761905,29.52380952,0,60,68.57142857,1.904761905,74.72727273,64.84848485,23.49837181,81.72666667,2,1,20.65008432,0.845001213,-0.98904763,1.113503567,-1.257549985,-1.272163091,0.016410593,85.85472388,0.238168258,0.035481501,0.002,0.0563674,0.724797273,1.263948954,-1.407995372,-0.139783449,-1.248971994,-2.698970004,-0.62311612,1.933764196,-1.78487573,-0.678931155,0.328599827,73.33333333,0.865909091,0,,,,80,5.050505051,1.515151515,0,,,,,,,,0.179772727,0.554812834,0.647066562,0.327733652,0.451489741,0.423330962,0.285445684,0.801713091,0.001514293,1.417929293,
4/23/2019,1004236,WALS-1073,1,WA,6-Aug-14,2014,48.19887,-117.5957,PROB,3,WMTNS,WMT,WADEABLE,31.36363636,29,0.009090909,0,95.72192513,99.19786096,3,CON_VSHAPED,HILLSLOPE,SINGLE,100,25,,0,0,54,46,10.66666667,2.835,0.760384252,4.863636364,0.353636364,1.290909091,0.401134754,9.65263655,0.5105,17.74529523,0.300173897,6.939375111,16.40666667,6.417359706,0,0.206818182,0.081818182,0.081818182,0.013636364,0.295454545,0,0.009090909,0,0.675,0.215909091,0.688636364,0,149,0,0.196977273,0.196977273,0.060609091,0.045454545,0,0,0.030304545,0,0,0,0.060609091,0,0,41.61073826,25.5033557,2.013422819,19.42013423,0.039929248,18.48590604,0.038008405,8.322147651,0.017110958,0.045454545,0.045454545,0,0.909090909,0,0.334090909,0.164772727,0.575,0.406818182,0.2375,0.570454545,0.269318182,0.498863636,0.981818182,1.073863636,1.480681818,0.807954545,1.311363636,2.288636364,1,1,1,1,1,2.5034,,2.5034,0,227.1091059,1.084757742,1.451734681,1.14107239,1.451734681,1.904761905,20,20,0,0,0,0,11.42857143,2.857142857,62.85714286,0,13.33333333,33.33333333,2.857142857,36,23.93939394,6.165415107,30.77905,0,0,4.717163236,1.449241174,0.002493507,1.826034108,-0.374299427,-0.421987347,0.028171461,7973.789248,0.143438209,0.077448386,0.006491717,0.083819909,0.33650697,1.886506229,-0.434771548,-0.473005936,-1.076652816,-2.187640447,-0.843335146,3.901664753,-1.550190629,0.398530248,0.426256279,53.33333333,0.807954545,0,,,,35.33333333,58.38926174,36.91275168,3.355704698,,,,,,,,0.690113636,0.992780749,0.16456225,0.830289127,0.39114342,0.287515029,0.26821314,0.587999798,0.038008405,18.48590604,
4/23/2019,1004237,GAR9-0910,1,GA,6-Aug-14,2014,32.51384,-81.61019,PROB,6,PLNLOW,CPL,BOATABLE,,,,,,74.3315508,33,UNC_BROAD,TERRACE,SINGLE,100,70,Y,0,0,0,100,1,29.86363636,4.775410501,33.04545455,0.872727273,1.772727273,0.296954236,18.84563967,32.56,38.58992315,26.36585334,26.26339436,96,54.02954672,0.004545455,0.004545455,0.225,0.090909091,0.040909091,0.136363636,0,0.004545455,0.129545455,0.590909091,0.138636364,0.636363636,4,1134.357355,0,0.098486364,0.098486364,0.030304545,0,0,0,0,0,0,0,0,0,0.068181818,18.18181818,3.636363636,0,31.36,0.03136,16.13090909,0.016130909,0,0,0,0.681818182,0,0.318181818,0,0.5125,0.409090909,0.530681818,0.081818182,0.152272727,0.267045455,0.481818182,0.921590909,0.6125,1.452272727,1.534090909,0.419318182,1.604545455,1.953409091,1,1,1,1,1,0.026511744,0.026511744,,0,,,-0.37614969,0.592789204,,0,,,,,0,,98,,,,98,,,,,51.49439938,274.3285349,6,5,45.77985425,0.241400102,-0.617549792,0.377131792,-0.753281481,,0.018857394,22.94790137,0.424738808,0.045324418,0.002,0.044126325,1.191272727,0.557199062,-0.933348752,0.076011199,-1.355302237,-2.698970004,-0.371878056,1.360742975,-1.724518323,-1.576561702,0.356542039,98,0.419318182,2,med,1.363636364,0,99,20.45454545,3.636363636,0,0,0,0,81.81818182,81.81818182,13.63636364,63.63636364,0.822045455,0.768983957,0.089656428,0.831775544,0.562807778,47.68734817,0.159907201,0.80976208,0.03136,67.47909091,
4/23/2019,1004238,NHRF-0004,1,NH,7-Aug-14,2014,44.12177,-71.9318,HAND,3,EHIGH,NAP,WADEABLE,31.54545455,15,,,25.6684492,82.62032086,25,CON_VSHAPED,HILLSLOPE,SINGLE,100,60,,0,0,100,0,0,15.88947368,3.088849972,25.37272727,0.736363636,1.463636364,0.30503353,20.74389516,8.106368421,33.01287049,2.144249032,12.0070154,55.75,15.52279198,0,0.284090909,0,0,0,0,0,0,0,0.284090909,0.284090909,0.284090909,0,554.4,0,0.51806342,0.51806342,0.121218182,0,0,0,0.060609091,0,0.030304545,0.063495238,0.242436364,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0.380952381,0,0.571428571,0,0.101136364,0.248863636,0.217045455,0.102272727,0.063636364,0.302272727,0.455681818,0.35,0.319318182,0.567045455,0.669318182,0.365909091,0.630681818,1.035227273,0.954545455,0.954545455,0.909090909,0.954545455,0.954545455,1.201388889,,1.201388889,0,296.2979553,1.023052292,2.453570109,0.724700438,2.453570109,0,1.904761905,1.904761905,0,0,0,0,2.857142857,0,95.23809524,0,2.857142857,4.761904762,0,15.36363636,11.36363636,14.08993449,67.93816667,1,0,9.535612233,1.661619054,0.791951055,1.994014944,0.459555165,0.419417832,0.029549009,87696.19737,0.841011364,1,0.0125029,0.009074786,0.841011364,2.31506306,0.138507049,-0.075198136,-2.04216361,-1.902989248,-0.075198136,4.942980762,-1.529457087,0.079683611,1,6.666666667,0.365909091,0,,,,0,0,0,0,,,,,,,,0.383806818,0.843582888,0.341265993,0.597471019,0.27843573,0.171042372,0.19439599,0.264514135,0,0,
4/23/2019,1004239,ALRO-1023,1,AL,7-Aug-14,2014,31.07464,-87.08873,PROB,5,PLNLOW,CPL,BOATABLE,,,,,,18.5828877,25,CON_BROAD,TERRACE,SINGLE,100,500,Y,0,0,0,100,0,24.09090909,5.088311025,35.81818182,1.236363636,2.054545455,0.320510956,15.73571415,49.88,29.13095238,96.51395754,16.04703224,91.5,115.1843055,0,0,0.05,0,0,0.009090909,0,0,0.040909091,0.1,0.040909091,0.1,0,978.9205393,0,1.083345455,1.083345455,0.121218182,0.848490909,0,0,0,0,0,0.045454545,0,0,0.068181818,3.636363636,0,0,3.807272727,0.003807273,0,0,0,0,0,0.727272727,0,0.045454545,0.227272727,0.063636364,0.171590909,0.495454545,0.034090909,0.065909091,0.380681818,0.5375,0.235227273,0.529545455,0.730681818,0.764772727,0.446590909,0.796590909,1.211363636,0.772727273,0.954545455,0.954545455,0.772727273,0.772727273,0.038461538,0.038461538,,0,,,-0.43012909,0.213029836,,0,,,,,0,,98,,,,98,,,,,52.97123617,1148.819154,4,3,45.86238797,0.382138312,-0.812267402,0.647349394,-1.077478484,,0.017916385,26.44634991,0.602126316,0.079832786,0.002,0.025052364,1.398386364,0.892584362,-1.322713452,0.14562718,-1.601151288,-2.698970004,-0.220312392,1.42236574,-1.746749609,-1.414973353,0.430586518,100,0.446590909,0,med,9.454545455,0,100,3.636363636,0,0,2,0,9.090909091,81.81818182,100,4.545454545,54.54545455,0.458465909,0.267245989,0.520002793,0.388883024,1.258844869,50.12282838,0.21121291,1.934922966,0.003807273,7.614545455,
4/23/2019,1004240,ILS9-0928,2,IL,7-Aug-14,2014,41.72844,-87.99265,PROB,1,PLNLOW,TPL,WADEABLE,47.04545455,37,,,86.09625668,90.10695187,4,CON_BROAD,HUMAN,SINGLE,60,120,Y,0,0,12,88,0,3.726315789,1.00268645,4.127272727,0.218181818,1.963636364,0.185864075,8.806565754,1.077526316,20.51339946,0.83457277,13.36662401,28.16666667,18.12240879,0.009090909,0.045454545,0.111363636,0.063636364,0.086363636,0.143181818,0.102272727,0,0,0.363636364,0.147727273,0.561363636,0,149,0,3.943408009,3.943408009,0.77275,0.886363636,0,0,0.87302381,0,0.333345455,0.380952381,0.23485,0,0.462122727,2.684563758,0,0,0.155704698,0.000377258,0,0,0,0,0,0.727272727,0,0.181818182,0.090909091,0.368181818,0.25,0.176136364,0.056818182,0.2,0.432954545,0.419318182,0.618181818,0.232954545,0.794318182,0.851136364,0.632954545,0.994318182,1.484090909,0.909090909,0.863636364,0.863636364,0.863636364,0.863636364,0.180142857,0.176041667,0.180142857,0,324.8057914,1.158725502,0.529930161,2.059315858,0.104966008,32.38095238,23.80952381,14.28571429,0,0,1.904761905,11.42857143,1.904761905,0,49.52380952,0,34.28571429,48.57142857,0,59.09090909,51.51515152,18.51221467,70.82006355,1,0,17.51827025,0.541043072,-0.011112912,0.601733672,-0.071803511,-0.077648754,0.019760325,251.6416176,0.056661107,0.005303956,0.003222225,0.607513483,0.324901515,0.494228518,0.035701642,-0.488248263,-0.216444079,-2.49184413,-1.246714947,2.400782468,-1.704205921,-0.744382953,0.174394714,72.38095238,0.632954545,0,,,,88,2.684563758,0,0,,,,,,,,0.547443182,0.910962567,0.797710406,0.465519319,0.643399129,0.621950423,0.269082522,0.774526577,0,0,
4/23/2019,1004241,IAR9-0906,1,IA,7-Aug-14,2014,43.10975,-91.17645,PROB,8,PLNLOW,UMW,BOATABLE,,,,,,41.47058824,500,CON_BROAD,HILLSLOPE,SINGLE,47,1500,,0,0,0,100,100,478.6363636,121.2462558,481.0909091,1.681818182,0.113636364,0.205049883,72.33176842,2593.48,90.67541934,578.9674694,34.81789158,606.9090909,122.9212133,0,0.054545455,0.009090909,0,0.059090909,0,0,0,0.075,0.138636364,0.129545455,0.197727273,0,4253.288436,0,0.83335,0.83335,0.060609091,0,0,0,0.030304545,0,0.060609091,0,0.310613636,0,0.371213636,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.213636364,0.225,0.059090909,0.056818182,0.043181818,0.390909091,0.486363636,0.438636364,0.115909091,0.497727273,0.554545455,0.434090909,0.540909091,0.988636364,1,0.863636364,0.772727273,0.863636364,0.863636364,0.00214527,0.00214527,,0,,,,,,0,,,,,100,,0,,,,0,,,,,102.7905908,1015.423458,9,8,88.5594822,-0.049703826,,0.003832953,,,,,,,,0.001095177,5.038090909,,,0.702266,-2.960515557,,,,,-2.66851804,,0,0.434090909,0,med,0.790909091,0,0,26.5,24,5,0,0,27.27272727,81.81818182,81.81818182,13.63636364,68.18181818,0.343409091,0.473235294,0.454550413,0.445876425,0.202536451,14.59188592,0.253316014,0.223239612,0,334.369,
4/23/2019,1004242,MSS9-0919,2,MS,6-Aug-14,2014,31.31669,-90.29969,PROB,4,PLNLOW,CPL,WADEABLE,20.45454545,12.5,0,0,24.3315508,48.12834225,15,CON_BROAD,TERRACE,SINGLE,100,400,Y,0,0,0,100,7,10.575,3.305796345,19.63636364,0.681818182,1.354545455,0.329738188,17.31844418,5.53275,27.88021177,3.133669228,22.17312527,57.14,26.95676299,0.009090909,0,0.086363636,0.004545455,0.022727273,0.05,0,0.009090909,0.027272727,0.177272727,0.036363636,0.209090909,0,396,0,0.712122727,0.712122727,0,0,0,0,0,0,0,0,0.712122727,0,0,20.2020202,16.41414141,0.505050505,9.290656566,0.004731353,9.070959596,0.00461947,1.366666667,0.000695988,0,0.714285714,0,0.19047619,0.095238095,0.23452381,0.207142857,0.497619048,0.05,0.05952381,0.404761905,0.523809524,0.441666667,0.547619048,0.939285714,0.989285714,0.464285714,0.998809524,1.453571429,0.904761905,1,1,0.904761905,0.904761905,0.235972222,0.1336911,0.235972222,0,181.690637,1.615603404,0.621092853,1.106053066,0.464518746,0.952380952,28.57142857,27.61904762,4.761904762,0,0,0,38.0952381,0,28.57142857,0,39.04761905,66.66666667,0,54.45454545,46.51515152,34.22057613,139.6923611,5,2,32.14660182,0.96549169,-0.344398837,1.173418698,-0.552325846,-0.552325846,0.022635399,562.5501329,0.259664304,0.032390423,0.002661091,0.082156736,0.814591818,1.213605472,-0.592512619,-0.089059956,-1.085356823,-2.5749402,-0.585587749,2.750161232,-1.64521184,-0.627139118,0.318766158,95.23809524,0.464285714,4.761904762,,,,93,22.97979798,19.19191919,0.505050505,,,,,,,,0.549464286,0.53315508,0.41592972,0.555161546,0.471766941,0.562593661,0.312604855,0.566385473,0.00461947,9.070959596,
4/23/2019,1004243,MDR9-0901,1,MD,7-Aug-14,2014,39.06637,-77.38957,PROB,7,EHIGH,SAP,BOATABLE,,,,,,62.70053476,,CON_BROAD,TERRACE,SINGLE,100,,Y,0,0,0,100,0,323.5454545,174.302819,325.3090909,0.536363636,1.695454545,0.2328675,157.4123077,411.33,227.7737469,222.3177308,139.0011712,141.4,33.93457758,0.031818182,0.113636364,0.195454545,0.018181818,0.302272727,0.081818182,0.009090909,0.009090909,0.143181818,0.561363636,0.275,0.904545455,58,4453.149332,0,1.083363636,1.083363636,0.060609091,0.303031818,0,0,0.196972727,0,0.151522727,0,0.303045455,0,0.068181818,20.90909091,14.09090909,3.636363636,144.5890909,0.144589091,137.4504545,0.137450455,89.24090909,0.089240909,0,0.863636364,0,0,0.136363636,0.604545455,0.190909091,0.395238095,0.342857143,0.246590909,0.513636364,0.126136364,0.795454545,0.738095238,1.172727273,1.5,0.760227273,1.419318182,2.260227273,0.863636364,0.952380952,0.909090909,0.857142857,0.857142857,0.01200628,0.01200628,,0,,,1.487295588,1.340083659,,0,,,,,0,,30.3030303,,,,30.3030303,,,,,33.92829565,112.100744,12,5,19.85778904,0.065548448,1.42174714,0.080226854,1.407068734,,0.024801922,1163.27451,0.899901314,0.3576826,0.004154486,0.011615007,1.267736364,0.420238516,1.067057072,0.103028948,-1.934980523,-2.381482709,-0.045805114,3.065682212,-1.605514665,-1.920591533,0.70984894,31.31313131,0.760227273,0,med,0.636363636,0,100,32.27272727,18.18181818,3.636363636,1.01010101,0,18.18181818,54.54545455,72.72727273,18.18181818,36.36363636,0.738693182,0.664304813,0.520006982,0.617573715,0.23998994,14.04369805,0.538727454,0.540485087,0.144589091,328.5927273,
4/23/2019,1004244,IARM-1002,1,IA,8-Aug-14,2014,43.09286,-91.17658,PROB,8,PLNLOW,UMW,BOATABLE,,,,,,59.22459893,460,CON_BROAD,HILLSLOPE,SINGLE,47,1500,Y,0,0,0,100,100,459.6363636,136.6669475,457.8636364,1.363636364,0.159090909,0.321572839,81.68837893,2115.36,104.4359798,605.9489238,41.61022413,458.9908257,82.25913159,0,0.05,0.022727273,0,0.179545455,0,0,0,0.072727273,0.145454545,0.122727273,0.325,0,4010.986405,0,0.752540476,0.752540476,0.060609091,0,0,0,0,0,0.030304545,0.045454545,0.227281818,0,0.388890476,2.5,1.5,0.5,11.891,0.011891,10.844,0.010844,5.899,0.005899,0,1,0,0,0,0.294318182,0.242045455,0.146590909,0.047727273,0.180681818,0.159090909,0.467045455,0.536363636,0.194318182,0.682954545,0.730681818,0.339772727,0.863636364,1.070454545,1,1,0.954545455,1,1,0.006634749,0.006634749,,0,,,,,,,,,,,,,,,,,,,,,,114.5584586,288.0094542,6,5,100.7230883,0.319319074,,0.349703594,,,,,,,,0.003304897,3.869804003,,,0.58768897,-2.48084204,,,,,-2.178175502,,,0.339772727,,med,0.727272727,0,0,8.5,6,3,,0,9.090909091,54.54545455,54.54545455,13.63636364,63.63636364,0.488636364,0.63302139,0.429399769,0.560934352,0.179217376,21.94446657,0.297337109,0.286451915,0.011891,105.297,
4/23/2019,1004245,NES9-0935,1,NE,8-Aug-14,2014,40.07208,-97.24108,PROB,4,PLNLOW,SPL,WADEABLE,26.04545455,19,,,39.70588235,83.15508021,11,CON_BROAD,TERRACE,SINGLE,100,36,Y,0,0,4,96,50,6.775,3.189105633,10.59090909,1.809090909,7.636363636,0.809039835,4.854390838,4.59025,15.88477627,6.120406865,6.983605569,53.59,35.86368552,0,0,0.095454545,0,0.018181818,0.031818182,0,0,0.045454545,0.172727273,0.045454545,0.190909091,0,198,0,0.181818182,0.181818182,0,0.181818182,0,0,0,0,0,0,0,0,0,3.03030303,1.515151515,0.505050505,2.252525253,0.002126848,2.164646465,0.002043872,1.47020202,0.001388174,0,0.954545455,0,0,0.045454545,0.306818182,0.244318182,0.255681818,0.252272727,0.027272727,0.643181818,0.409090909,0.551136364,0.507954545,0.806818182,1.059090909,0.670454545,0.834090909,1.729545455,0.954545455,1,0.545454545,0.954545455,0.954545455,0.222222222,0.073842593,0.222222222,0,71.69070265,1.582118367,-0.257163368,2.123011441,-0.925453094,46.66666667,9.523809524,10.47619048,3.80952381,0,0,0,17.14285714,0,21.9047619,10.47619048,63.80952381,74.28571429,0,72.45454545,67.12121212,34.96888889,141.3288889,1,1,33.90922559,0.911561815,-1.168725183,1.483865105,-1.741028473,-1.743895425,0.016713833,98.8383646,0.858656429,0.178770032,0.002,0.011187557,1.524244091,1.83865135,-2.095814718,0.18305452,-1.951264721,-2.698970004,-0.066180574,1.994925551,-1.77692394,-0.653212514,0.563332627,83.80952381,0.670454545,14.28571429,,,,46,3.03030303,1.515151515,0.505050505,,,,,,,,0.475340909,0.848395722,0.153846154,0.698796946,0.669223466,0.632752857,0.470716699,1.333349353,0.002043872,2.164646465,
4/23/2019,1004246,MTRO-1065,1,MT,7-Aug-14,2014,46.06435,-105.0682,PROB,6,PLNLOW,NPL,BOATABLE,,,,,,0.13368984,50,CON_BROAD,TERRACE,BRAIDED,100,9000,Y,0,0,4,96,1,36.72727273,6.893343298,45.27272727,0.381818182,0.772727273,0.161807967,60.58200549,15.75,115.1095238,13.81929006,48.71665213,34.2,15.71076964,0,0.054545455,0.05,0,0,0,0.004545455,0,0,0.104545455,0.059090909,0.109090909,0,1407.970594,0.363654545,0,0.363654545,0,0,0,0,0,0.363654545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0.909090909,0,0.022727273,0.009090909,0,0.056818182,0.070454545,0.735227273,0.022727273,0.009090909,0.031818182,0.031818182,0.127272727,0.088636364,0.159090909,0.090909091,0.181818182,0.136363636,0.045454545,0.045454545,0.086752841,0.086752841,,0,,,0.059593392,0.937311773,,0,,,,,0,,74.74747475,,,,74.74747475,,,,,14.94018222,78.36610713,2,1,10.19825347,0.308000384,-0.248406992,0.567649892,-0.5080565,,0.016119939,71.14994739,0.148803837,0.031638352,0.002216546,0.070058817,0.470481818,0.68465495,-0.625061558,-0.327457155,-1.154537203,-2.654323347,-0.82738587,1.852174583,-1.792636616,-1.061716294,0.316279676,86.86868687,0.127272727,0,low,21.36363636,0,95,1.363636364,0.454545455,0,12.12121212,0,0,54.54545455,90.90909091,0,50,0.139886364,0.101203209,0.266676444,0.218149941,0.459379229,29.81945459,0.18769004,0.877415242,0,8.25,
4/23/2019,1004247,NER9-0909,1,NE,6-Aug-14,2014,42.94804,-99.44767,PROB,5,PLNLOW,NPL,WADEABLE,49.08333333,50,0.263636364,0.26,0.735294118,89.46078431,35,CON_BROAD,TERRACE,BRAIDED,100,620,Y,0,0,0,100,0,25.9,8.441127388,41.59090909,0.836363636,1.363636364,0.128629136,36.68209848,9.541,91.6399416,5.063759681,55.00665431,35.20909091,13.23679571,0,0,0.0125,0,0,0.05,0,0.1875,0,0.25,0.1875,0.25,9,990,1.375,0,1.375,0,0,0,0,0,1.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.041666667,0.041666667,0.166666667,0.01875,0.241666667,0.534375,0.186458333,0.330208333,0.644791667,0.10625,0.260416667,0.720833333,0.794791667,0.98125,0.975,1.125,1.95625,0.833333333,1,0.916666667,0.833333333,0.833333333,0.056555556,0.231623932,0.056555556,0,114.7818416,1.109749662,-0.690046246,0.573714357,-0.690046246,13.91304348,0,0,0,0,0,0,86.08695652,0,0,0,100,100,0,100,100,15.22632172,48.97583333,0,0,11.68889344,0.134820656,-0.824866902,0.618184612,-1.308230858,-1.308230858,0.021572787,13.10108524,0.377989694,0.117152639,0.002,0.017071745,0.772495455,0.777169484,-1.46721573,-0.112104067,-1.767722082,-2.698970004,-0.422520042,1.117307272,-1.666093754,-1.247524727,0.489309926,100,0.975,0,,,,100,0,0,0,,,,,,,,0.60625,0.905147059,0.578947368,0.613624127,0.375948239,0.331985096,0.325912254,0.530736787,0,0,
