nrsa_survey,UID,UNIQUE_ID,SITE_ID,VISIT_NO,YEAR,LAT_DD83,LON_DD83,COMID,GrazingHabitatCat,GrazingHabitatWs
nrsa1314,1003806,NRS_MN-10160,MNSS-1174,1,2014,48.29439,-92.74453,7155962,5556.833773,5206.29282
nrsa1314,1004838,NRS_KS-10194,MORF-0001,1,2014,37.7808,-91.01934,5057165,6005.386555,6089.40097
nrsa1314,1004834,NRS_MO-10131,MORF-0006,1,2014,37.87099,-91.92957,7446463,3882.323786,7083.645272
nrsa1314,1004631,NRS_MO-10106,MORM-1005,1,2014,36.98902,-89.19422,5093440,13843.84013,15402.88136
nrsa1314,1004442,NRS_MO-10107,MORM-1006,1,2014,39.14987,-94.03294,4391353,12749.58403,16921.84464
nrsa1314,1003790,NRS_MO-10108,MORM-1007,1,2014,38.66484,-91.8674,5160363,8641.693811,16697.42167
nrsa1314,1003593,NRS_MO-10114,MORO-1048,1,2014,38.09329,-91.13971,5054241,7743.570181,9308.154892
nrsa1314,1003578,NRS_MO-10115,MORO-1049,1,2014,38.89431,-93.02175,5996884,20736.44752,15152.85556
nrsa1314,1004228,NRS_MO-10121,MOSS-1161,1,2014,40.1564,-92.3149,4988773,9532.979664,13740.00551
nrsa1314,1004196,NRS_MO-10123,MOSS-1163,1,2014,39.97321,-94.31803,5108706,6486.245393,7069.380042
nrsa1314,1004083,NRS_MO-10125,MOSS-1165,1,2014,40.33135,-93.67325,5139551,14918.91101,14918.91101
nrsa1314,1003497,NRS_MS-10136,MSLS-1040,1,2014,32.26957,-89.10569,18196255,18342.08229,22427.46068
nrsa1314,1003932,NRS_MS-10147,MSRF-0001,1,2014,31.35115,-90.84966,19110480,6871.089385,6440.536789
nrsa1314,1003610,NRS_MS-10148,MSRF-0002,1,2014,32.98167,-89.38315,15783434,24166.66667,13648.43394
nrsa1314,1003786,NRS_MS-10149,MSRF-0003,1,2014,31.45095,-90.01,15739485,22911.5154,12806.64505
nrsa1314,1004562,NRS_MS-10150,MSRF-0004,1,2014,31.33343,-90.9113,19110518,4664.575452,7203.655445
nrsa1314,1004339,NRS_MS-10144,MSRO-1022,1,2014,33.43219,-91.12303,18057758,10215.36676,14686.27882
nrsa1314,1003695,NRS_MS-10145,MSSS-1081,1,2014,34.14459,-90.10347,18044188,8221.604002,10581.93652
nrsa1314,1004054,NRS_MT-10359,MTLS-1136,1,2014,48.44817,-109.7563,12325673,13838.34012,8501.876495
nrsa1314,1004351,NRS_MT-10361,MTLS-1138,1,2014,45.3917,-109.6788,7185966,12998.85551,4354.533007
nrsa1314,1003989,NRS_MT-10368,MTLS-1145,1,2014,46.87538,-113.9796,22938012,5414.252404,1091.889048
nrsa1314,1004692,NRS_MT-10372,MTLS-1149,1,2014,48.23054,-114.295,24344199,17254.53427,6632.554501
nrsa1314,1004693,NRS_MT-10378,MTLS-1155,1,2014,48.00022,-109.0304,12349429,1869.040666,15308.62222
nrsa1314,1004223,NRS_MT-10477,MTLS-1164,1,2014,45.77456,-108.2987,12913633,27287.75,20058.70123
nrsa1314,1004334,NRS_MT-10478,MTLS-1189,1,2014,48.86863,-113.5235,9305750,9251.869867,1995.018473
nrsa1314,1004453,NRS_MT-10479,MTRF-0004,1,2014,45.49109,-110.5988,4369500,15867.63365,1972.912244
nrsa1314,1004393,NRS_MT-10480,MTRF-0005,1,2014,48.99986,-114.4751,22949817,1522.917853,2750.460654
nrsa1314,1004127,NRS_MT-10481,MTRF-0007,1,2014,48.13208,-105.716,12463086,31705.95887,24133.35263
nrsa1314,1004086,NRS_MT-10482,MTRF-0008,1,2014,46.2714,-107.3143,13257603,16436.86855,14239.05416
nrsa1314,1004215,NRS_MT-10483,MTRF-0102,1,2014,48.11113,-113.3143,22957319,1192.448787,898.1875773
nrsa1314,1004343,NRS_MT-10484,MTRF-0103,1,2014,47.48565,-113.2271,22965716,1145.502976,624.4770469
nrsa1314,1004216,NRS_MT-10485,MTRF-0105,1,2014,47.86281,-113.8443,24349992,6186.68516,5922.746345
nrsa1314,1004128,NRS_MT-10486,MTRF-0106,1,2014,46.93898,-112.929,22912514,6776.776289,6467.250067
nrsa1314,1004129,NRS_MT-10487,MTRF-0107,1,2014,47.29048,-112.4269,12438415,19292.21557,3040.447836
nrsa1314,1004454,NRS_MT-10488,MTRF-0108,1,2014,45.79307,-113.353,4224674,43142.43869,13723.00226
nrsa1314,1004022,NRS_MT-10489,MTRF-0109,1,2014,46.86235,-111.2541,12420845,3986.242822,15807.12824
nrsa1314,1004264,NRS_MT-10490,MTRF-0110,1,2014,44.96752,-111.979,243696,7004.856783,7838.020448
nrsa1314,1004263,NRS_MT-10491,MTRF-0115,1,2014,45.03189,-111.6712,3056436,44997.61905,3501.774149
nrsa1314,1004265,NRS_MT-10492,MTRF-0116,1,2014,45.05411,-111.1568,3856355,5098.318123,1041.495714
nrsa1314,1004130,NRS_MT-10493,MTRF-0117,1,2014,45.56782,-112.3386,24727496,26194.78099,12706.74884
nrsa1314,1003799,NRS_MT-10383,MTRM-1005,1,2014,48.50016,-108.8066,12324499,9397.898774,15856.3681
nrsa1314,1004100,NRS_MT-10388,MTRM-1010,1,2014,47.72753,-104.0921,21871769,8441.734301,16908.10325
nrsa1314,1004292,NRS_MT-10396,MTRO-1068,1,2014,48.69315,-112.5083,12656943,19434.57189,22759.81458
nrsa1314,1003788,NRS_MT-10397,MTRO-1069,1,2014,48.334312,-107.590091,12297370,13273.03336,18239.34036
nrsa1314,1004515,NRS_MT-10402,MTRO-1074,1,2014,45.86417,-111.2129,3851103,22666.66667,11278.09849
nrsa1314,1004666,NRS_MT-10403,MTRO-1075,1,2014,47.02261,-113.3007,22912162,6940.712639,8295.502077
nrsa1314,1004202,NRS_MT-10435,MTSS-1290,1,2014,45.01191,-109.0605,4265858,26233.66337,28999.9238
nrsa1314,1003791,NRS_MT-10436,MTSS-1291,1,2014,45.19492,-107.7614,12780655,15892.1874,15892.1874
nrsa1314,1003964,NRS_MT-10439,MTSS-1294,1,2014,48.15279,-109.8484,12320539,19576.9197,19576.9197
nrsa1314,1004139,NRS_MT-10450,MTSS-1305,1,2014,46.94766,-112.3603,3020044,4309.165712,3655.261525
nrsa1314,1004497,NRS_MT-10464,MTSS-1319,1,2014,47.25983,-110.846,12493301,14494.26357,13555.03668
nrsa1314,1004488,NRS_MT-10466,MTSS-1321,1,2014,45.64859,-114.3548,24324794,3040.305902,3040.305902
nrsa1314,1004306,NRS_MT-10471,MTSS-1326,1,2014,48.43206,-113.1133,12536674,20905.53287,37262.21902
nrsa1314,1004609,NRS_MT-10473,MTSS-1328,1,2014,47.06133,-110.2411,12376693,18460.95312,14526.05619
nrsa1314,1004537,NRS_MT-10475,MTSS-1330,1,2014,48.18282,-104.6439,3102229,35526.31579,15972.53341
nrsa1314,1004579,NRS_MT-10476,MTSS-1331,1,2014,46.07445,-114.0615,24320912,2540.944847,3807.873348
nrsa1314,1004281,NRS_ND-10349,NDLS-1063,1,2014,46.02672,-101.3583,21861506,29473.07476,29876.59573
nrsa1314,1003994,NRS_ND-10350,NDLS-1064,1,2014,46.78429,-102.6111,16235847,22219.69231,21851.35059
nrsa1314,1003766,NRS_ND-10351,NDLS-1065,1,2014,47.14528,-101.3734,14518907,28929.59459,22067.75667
nrsa1314,1003681,NRS_ND-10352,NDLS-1067,1,2014,46.33039,-102.9981,21859664,12407.90089,23284.26016
nrsa1314,1003871,NRS_ND-10353,NDLS-1068,1,2014,47.47418,-102.6896,14472623,16166.187,16849.44516
nrsa1314,1003886,NRS_ND-10355,NDLS-1070,1,2014,48.39032,-102.7695,21534296,18324.91613,13584.28067
nrsa1314,1003698,NRS_ND-10357,NDLS-1072,1,2014,45.97747,-102.9781,21850637,30417.72439,22385.89967
nrsa1314,1003905,NRS_ND-10358,NDLS-1073,1,2014,48.02285,-102.1922,21534086,28775.05071,15276.19058
nrsa1314,1004135,NRS_ND-10362,NDLS-1077,1,2014,46.91672,-101.6175,16222589,30383.7919,23698.13128
nrsa1314,1003959,NRS_ND-10364,NDLS-1079,1,2014,46.60633,-100.2571,14682334,31211.32385,25924.86592
nrsa1314,1003668,NRS_ND-10416,NDRF-0001,1,2014,46.59192,-101.7355,16224157,25272.19626,22482.8944
nrsa1314,1003717,NRS_ND-10417,NDRF-0002,1,2014,46.2534,-103.9119,9789690,28039.4589,25619.38734
nrsa1314,1004341,NRS_ND-10418,NDRF-0008,1,2014,48.83818,-98.0068,14415343,12703.91209,14761.53816
nrsa1314,1004657,NRS_ND-10377,NDRO-1026,1,2014,45.9555,-103.9574,9781759,35101.44033,24821.92159
nrsa1314,1004638,NRS_ND-10380,NDRO-1029,1,2014,46.66263,-102.0795,16236549,16222.03517,22620.25268
nrsa1314,1003616,NRS_ND-10394,NDSS-1112,1,2014,46.83159,-102.5029,16237233,23487.68164,22352.60057
nrsa1314,1003594,NRS_ND-10397,NDSS-1115,1,2014,46.61594,-102.0195,16237481,24354.41527,17636.40181
nrsa1314,1003570,NRS_ND-10413,NDSS-1131,1,2014,46.55055,-101.705,16224291,29276.57005,25682.52293
nrsa1314,1003713,NRS_ND-10415,NDSS-1133,1,2014,46.27863,-104.0273,9787422,32157.24004,20986.3175
nrsa1314,1003965,NRS_NE-10113,NELS-1079,1,2014,42.12492,-98.08295,17285857,20094.85896,12701.1681
nrsa1314,1004413,NRS_NE-10117,NELS-1083,1,2014,42.81968,-98.26476,11673248,7978.124011,15019.75892
nrsa1314,1004803,NRS_NE-10152,NERF-0001,1,2014,42.62422,-103.7173,16101059,12928.50771,14734.60372
nrsa1314,1004806,NRS_NE-10153,NERF-0002,1,2014,41.85688,-101.0982,17391429,11696.54355,9904.95061
nrsa1314,1004804,NRS_ND-10419,NERF-0003,1,2014,42.76533,-103.927,5441900,5042.072541,5042.072541
nrsa1314,1004805,NRS_NE-10154,NERF-0004,1,2014,42.69775,-103.5673,16100977,4684.939759,7113.1109
nrsa1314,1004184,NRS_NE-10124,NERM-1007,1,2014,42.90837,-100.4519,16031368,5376.562775,13850.06996
nrsa1314,1004151,NRS_NE-10125,NERM-1008,1,2014,42.80418,-97.17051,11761682,4111.604377,17873.62751
nrsa1314,1003927,NRS_NE-10131,NERO-1042,1,2014,41.22095,-99.24727,17340185,19702.93996,18363.43218
nrsa1314,1004206,NRS_NE-10134,NERO-1045,1,2014,42.9629,-99.50453,11655286,16423.72035,20087.18559
nrsa1314,1004287,NRS_NE-10146,NESS-1138,1,2014,42.59489,-103.9548,16067413,22028.07329,17331.07593
nrsa1314,1004431,NRS_NE-10148,NESS-1140,1,2014,42.69389,-98.90705,11645369,14319.96033,14351.44704
nrsa1314,1003711,NRS_NH-10118,NHRF-0001,1,2014,42.91113,-71.99575,6764058,23850.54945,7037.411196
nrsa1314,1003749,NRS_NH-10119,NHRF-0002,1,2014,43.78668,-71.208,9315981,7752.097354,5539.479073
nrsa1314,1004238,NRS_NH-10121,NHRF-0004,1,2014,44.12177,-71.9318,4594437,4379.400192,2968.595515
nrsa1314,1004021,NRS_NH-10104,NHRM-1001,1,2014,44.87331,-71.52952,4592867,5765.133733,3898.299852
nrsa1314,1003779,NRS_NH-10107,NHRM-1004,1,2014,43.26269,-71.5564,6741958,6125.012555,7121.82046
nrsa1314,NA,NRS_NH-10108,NHRM-1005,1,2014,44.62447,-71.54729,4593345,7685.91394,4181.932308
nrsa1314,1004563,NRS_NJ-10054,NJSS-1086,1,2014,41.15246,-74.34997,6245432,897.606383,804.2902348
nrsa1314,1004615,NRS_NJ-10056,NJSS-1088,1,2014,40.46545,-74.55524,9514774,4945.042644,4945.042644
nrsa1314,1003487,NRS_NM-10124,NMLS-1045,1,2014,35.3899,-105.9688,17836894,26327.8726,16715.76944
nrsa1314,1003523,NRS_NM-10126,NMLS-1047,1,2014,36.48122,-105.0151,20059238,8496.851642,5641.257538
nrsa1314,1003524,NRS_NM-10150,NMRF-0001,1,2014,36.22154,-103.8507,20024071,16806.41457,22400.29857
nrsa1314,1003526,NRS_NM-10151,NMRF-0002,1,2014,36.58843,-103.3149,13859134,19134.6213,21428.94221
nrsa1314,1003511,NRS_NM-10152,NMRF-0009,1,2014,36.06703,-104.3721,20050769,4977.599214,13130.0849
nrsa1314,1003477,NRS_NM-10128,NMRM-1002,1,2014,34.80287,-104.6276,20818228,13019.97692,14716.30628
nrsa1314,1003666,NRS_NM-10133,NMRM-1007,1,2014,33.03974,-108.5324,2430758,1945.25048,1404.861704
nrsa1314,1004816,NRS_NM-10134,NMRO-1025,1,2014,36.97114,-103.3905,21124717,21880.062,14119.16137
nrsa1314,1003512,NRS_NM-10137,NMRO-1028,1,2014,35.8127,-104.906,20045304,12389.91964,14110.47648
nrsa1314,1003540,NRS_NM-10139,NMRO-1030,1,2014,33.55138,-107.5537,17723440,22360.74534,13824.70276
nrsa1314,1004820,NRS_NM-10140,NMSS-1076,1,2014,36.78769,-108.0619,17015635,6625.590433,6451.788948
nrsa1314,1003463,NRS_NM-10145,NMSS-1081,1,2014,35.88864,-105.448,20044518,9142.484689,5132.254769
nrsa1314,1003739,NRS_NV-10362,NVLS-1069,1,2014,41.99317,-117.528,11848893,5051.934381,12349.96624
nrsa1314,1003835,NRS_NV-10365,NVLS-1072,1,2014,38.4235,-119.0023,8914803,11763.87383,9159.756859
nrsa1314,1003993,NRS_NV-10367,NVLS-1074,1,2014,41.58071,-115.3591,10772018,16053.37243,4984.927861
nrsa1314,1003808,NRS_NV-10419,NVRO-1041,1,2014,41.78608,-114.9674,23198360,9588.963639,14869.0933
nrsa1314,1003924,NRS_NY-10146,NYRF-0001,1,2014,42.60627,-73.47956,6185902,7535.587282,7445.92769
nrsa1314,1003987,NRS_NY-10147,NYRF-0002,1,2014,42.50124,-74.43872,3246788,4473.468455,4473.468455
nrsa1314,1003884,NRS_NY-10148,NYRF-0003,1,2014,44.55787,-73.44391,9527399,19565.44118,4332.39988
nrsa1314,1003863,NRS_NY-10149,NYRF-0004,1,2014,43.48307,-73.79941,22307065,4936.729273,3847.214236
nrsa1314,1003942,NRS_NY-10150,NYRF-0005,1,2014,44.30054,-75.3443,15492990,12683.76068,6308.587443
nrsa1314,1003848,NRS_NY-10151,NYRF-0006,1,2014,43.25015,-74.20937,22297306,4865.909636,2325.121179
nrsa1314,1004581,NRS_NY-10110,NYRM-1008,1,2014,42.17815,-73.8706,6189232,5986.520947,7683.764826
nrsa1314,1003943,NRS_NY-10122,NYRO-1060,1,2014,44.33427,-75.47149,15493434,7367.746656,7191.719262
nrsa1314,1003955,NRS_NY-10145,NYSS-1258,1,2014,43.03249,-74.65623,22740695,14231.06498,10525.4293
nrsa1314,1003683,NRS_OK-10110,OKLS-1204,1,2014,34.17387,-96.08742,6068868,10177.5974,15159.02734
nrsa1314,1003684,NRS_OK-10114,OKLS-1209,1,2014,34.30293,-95.65807,592260,8857.142857,11077.13249
nrsa1314,1003826,NRS_OK-10162,OKRF-0002,1,2014,35.69016,-95.16564,380740,10303.14277,10303.14277
nrsa1314,1003664,NRS_OK-10163,OKRF-0003,1,2014,36.18365,-98.92051,390116,8821.038388,18395.0872
nrsa1314,1003632,NRS_OK-10164,OKRF-0004,1,2014,36.24905,-95.73396,833478,11219.80598,22762.48
nrsa1314,1004815,NRS_OK-10165,OKRF-0005,1,2014,35.77732,-96.32553,536075,21519.45496,21519.45496
nrsa1314,1004559,NRS_OK-10166,OKRF-0008,1,2014,34.73312,-97.21169,19958232,11232.80209,13684.65167
nrsa1314,1003611,NRS_OK-10167,OKRF-0101,1,2014,35.28665,-95.26315,512939,16498.89381,17424.67328
nrsa1314,1004267,NRS_OK-10131,OKRM-1020,1,2014,33.87103,-95.43251,8348955,12186.47372,17552.27666
nrsa1314,1003566,NRS_OK-10132,OKRM-1021,1,2014,35.02582,-97.35414,6026378,18346.34475,17277.70932
nrsa1314,1004382,NRS_OK-10135,OKRM-1026,1,2014,34.20331,-99.11783,13970204,27855.28523,16796.48585
nrsa1314,1003821,NRS_OK-10142,OKRO-1092,1,2014,35.56492,-97.94991,391658,12667.24399,18172.99281
nrsa1314,1004146,NRS_OK-10144,OKRO-1102,1,2014,34.09644,-95.89402,6068064,10158.31871,17302.02222
nrsa1314,1004277,NRS_OK-10145,OKRO-1103,1,2014,34.1366,-94.68233,630377,2771.921571,7251.530078
nrsa1314,1004189,NRS_OK-10148,OKSS-1403,1,2014,34.36535,-94.46714,629877,6203.718845,6203.718845
nrsa1314,1003873,NRS_OK-10153,OKSS-1429,1,2014,34.54844,-95.89648,703952,10298.73638,11223.73639
nrsa1314,1003580,NRS_OK-10160,OKSS-1444,1,2014,34.85096,-97.91055,19957412,12267.11452,11295.28153
nrsa1314,1004553,NRS_OR-10561,ORLS-1109,1,2014,45.74761,-123.4891,23872825,2088.229439,5509.61652
nrsa1314,1004387,NRS_OR-10562,ORLS-1110,1,2014,43.50132,-121.7753,23706304,2675.796745,2194.22998
nrsa1314,1003755,NRS_OR-10605,ORRF-0107,1,2014,45.63943,-117.7274,23436991,1804.043073,7044.525956
nrsa1314,1003675,NRS_OR-10606,ORRF-0108,1,2014,44.97614,-118.7488,23670969,734.4574565,2624.932074
nrsa1314,1003783,NRS_OR-10607,ORRF-0109,1,2014,43.86593,-122.4082,23752476,634.6100543,1813.096271
nrsa1314,1003676,NRS_OR-10608,ORRF-0110,1,2014,44.09827,-118.5869,23413599,3937.985378,6389.188205
nrsa1314,1003607,NRS_OR-10609,ORRF-0113,1,2014,42.8064,-124.3894,23920620,3639.48012,5936.925928
nrsa1314,1003608,NRS_OR-10610,ORRF-0115,1,2014,42.72616,-124.2711,23920556,443.5916011,675.3457099
nrsa1314,1003763,NRS_OR-10611,ORRF-0116,1,2014,45.37816,-117.6533,23437043,803.6099242,516.2463952
nrsa1314,1003765,NRS_OR-10612,ORRF-0118,1,2014,45.95473,-117.786,23442233,471.8236173,490.5913865
nrsa1314,1003677,NRS_OR-10613,ORRF-0119,1,2014,44.12161,-118.3435,23413133,1257.299825,4168.970434
nrsa1314,1003699,NRS_OR-10565,ORRM-1003,1,2014,44.63184,-119.6373,23821773,18705.68387,8321.989005
nrsa1314,1004303,NRS_OR-10566,ORRM-1004,1,2014,42.46828,-124.3453,23940179,4978.173424,6045.623859
nrsa1314,1004271,NRS_OR-10569,ORRM-1007,1,2014,43.65161,-123.9032,24526644,3718.831219,5913.770887
nrsa1314,1003874,NRS_OR-10572,ORRM-1010,1,2014,45.99067,-118.9969,24233042,3117.364527,9000.198686
nrsa1314,1004121,NRS_OR-10586,ORRO-1062,1,2014,44.06054,-122.8951,23772775,17471.86398,3163.5547
nrsa1314,1004864,NRS_OR-10590,ORRO-1066,1,2014,45.22943,-121.0757,23719073,3420.968226,10214.66331
nrsa1314,1004464,NRS_OR-10591,ORRO-1067,1,2014,45.73934,-119.1984,947070128,9786.904647,10453.56286
nrsa1314,1004230,NRS_OR-10593,ORSS-1169,1,2014,44.13017,-122.1306,23774363,1153.76102,1153.76102
nrsa1314,1004520,NRS_OR-10596,ORSS-1172,1,2014,42.15886,-123.4142,23945915,2139.749641,2139.749641
nrsa1314,1004586,NRS_PA-10085,PALS-1092,1,2014,41.40645,-80.39264,12998878,9826.45978,13643.67661
nrsa1314,1004499,NRS_PA-10109,PARF-0005,1,2014,40.08966,-79.73079,3806223,6926.978302,8064.102648
nrsa1314,1004598,NRS_PA-10099,PARO-1054,1,2014,41.35975,-76.88407,8152251,3147.435072,6087.218453
nrsa1314,1003656,NRS_PA-10104,PASS-1166,1,2014,39.88029,-75.27583,4496060,340.5172414,4134.370617
nrsa1314,1003634,NRS_PA-10105,PASS-1167,1,2014,41.28689,-78.52937,8127031,11789.22568,13073.63032
nrsa1314,1004140,NRS_PA-10106,PASS-1168,1,2014,41.53222,-80.30868,12995704,20099.75875,20099.75875
nrsa1314,1004172,NRS_RI-10040,RILS-1024,1,2014,41.88251,-71.34201,6128363,4421.452145,8492.107588
nrsa1314,1004951,NRS_RI-10045,RILS-1029,1,2014,41.58105,-71.72228,6140288,5735.00563,6207.049483
nrsa1314,1004226,NRS_RI-10069,RIRF-0001,1,2014,41.52871,-71.68985,6140070,7425.759555,6731.387159
nrsa1314,1004349,NRS_RI-10048,RIRO-1003,1,2014,41.9159,-71.41315,6119030,30422.53521,8561.529646
nrsa1314,1003680,NRS_RI-10054,RISS-1079,1,2014,41.56816,-71.18604,6129733,14716.23489,14716.23489
nrsa1314,1004514,NRS_RI-10068,RISS-1093,1,2014,41.79948,-71.6503,6128763,8083.190427,8083.190427
nrsa1314,1003670,NRS_SC-10078,SCRF-0001,1,2014,33.31078,-81.19278,20168906,23376.03306,19090.35266
nrsa1314,1003564,NRS_GA-10150,SCRF-0002,1,2014,32.68479,-81.05108,20152201,15541.00106,16432.16003
nrsa1314,1003938,NRS_SC-10056,SCRO-1014,1,2014,33.29672,-81.85058,22724177,25183.96226,11552.38898
nrsa1314,1003623,NRS_SC-10057,SCRO-1015,1,2014,34.3282,-79.32,9114298,10093.83831,15266.29216
nrsa1314,1003971,NRS_SC-10062,SCSS-1057,1,2014,34.66773,-82.10745,9692570,18000.04316,18000.04316
nrsa1314,1003559,NRS_SC-10063,SCSS-1058,1,2014,32.46543,-81.03892,20157239,26537.28448,24729.19777
nrsa1314,1004039,NRS_SC-10064,SCSS-1059,1,2014,34.80527,-83.16501,6268208,6271.060311,7913.230305
nrsa1314,1004038,NRS_SC-10077,SCSS-1072,1,2014,34.99476,-81.85857,12038103,6027.530029,7983.199239
nrsa1314,1004407,NRS_SD-10381,SDLS-1117,1,2014,43.43648,-102.1837,16095883,15495.90599,19498.15868
nrsa1314,1003978,NRS_SD-10382,SDLS-1118,1,2014,44.56442,-103.5312,5453908,25354.87379,11387.04894
nrsa1314,1004017,NRS_SD-10383,SDLS-1119,1,2014,45.58738,-100.964,21833913,35764.1129,24602.01491
nrsa1314,1004203,NRS_SD-10384,SDLS-1120,1,2014,44.73549,-96.953,9373374,24929.30108,24197.90121
nrsa1314,1004952,NRS_SD-10437,SDRF-0001,1,2014,45.46337,-97.04395,4081850,20704.18327,18647.4931
nrsa1314,1003682,NRS_SD-10438,SDRF-0002,1,2014,45.73475,-100.6148,14490688,21213.20472,27346.16774
nrsa1314,1003700,NRS_SD-10439,SDRF-0003,1,2014,45.33649,-103.3416,16156778,28607.17502,30719.91741
nrsa1314,1003728,NRS_SD-10440,SDRF-0004,1,2014,43.64373,-101.7829,16073406,17166.98131,21874.70526
nrsa1314,1004468,NRS_SD-10396,SDRM-1012,1,2014,44.23327,-98.12316,12699734,11074.59453,14889.93823
nrsa1314,1004372,NRS_SD-10397,SDRM-1013,1,2014,43.69437,-102.0366,16071528,19299.14263,19214.52127
nrsa1314,1004408,NRS_SD-10398,SDRM-1014,1,2014,43.50802,-102.5045,16094111,19621.41089,19630.56394
nrsa1314,1004632,NRS_SD-10400,SDRM-1016,1,2014,43.69232,-99.85244,11514025,23494.15174,20799.6787
nrsa1314,1004385,NRS_SD-10401,SDRM-1017,1,2014,45.18873,-102.2796,16159728,30565.06185,33079.1805
nrsa1314,1004694,NRS_SD-10404,SDRM-1020,1,2014,43.54012,-97.82633,12667200,15681.41593,14663.95968
nrsa1314,1004282,NRS_SD-10406,SDRM-1022,1,2014,45.69451,-101.6259,21831547,23876.68593,25382.85614
nrsa1314,1003899,NRS_SD-10414,SDRO-1074,1,2014,44.10255,-101.0015,16127697,30319.29825,25408.50083
nrsa1314,1004411,NRS_SD-10415,SDRO-1075,1,2014,45.24091,-103.1254,16157400,39285.65784,30173.97741
nrsa1314,1004077,NRS_SD-10417,SDRO-1077,1,2014,44.63983,-103.2941,5453436,21969.68715,21050.95472
nrsa1314,1004354,NRS_SD-10418,SDRO-1078,1,2014,43.32469,-100.8835,20182043,18003.65849,17198.23678
nrsa1314,1003629,NRS_SD-10428,SDSS-1195,1,2014,44.38846,-103.4086,5457870,23856.7029,12842.83743
nrsa1314,1003793,NRS_SD-10429,SDSS-1196,1,2014,43.41842,-101.0899,20180529,19076.93984,26894.57579
nrsa1314,1003714,NRS_SD-10434,SDSS-1201,1,2014,43.04438,-98.72007,11550528,9561.421333,12038.80694
nrsa1314,1003796,NRS_SD-10436,SDSS-1203,1,2014,44.29952,-103.5739,14552381,8962.545548,6881.166626
nrsa1314,1004269,NRS_TN-10106,TNLS-1032,1,2014,36.43374,-83.12249,22178670,19720.68966,9853.749574
nrsa1314,1004023,NRS_TN-10108,TNLS-1034,1,2014,35.88958,-89.29055,14102303,19108.85993,18310.411
nrsa1314,1004335,NRS_TN-10112,TNRM-1004,1,2014,36.58865,-85.50778,3577894,9002.038382,7522.690025
nrsa1314,1004613,NRS_TN-10117,TNRO-1017,1,2014,36.21187,-82.97925,19484978,12402.24987,13407.58089
nrsa1314,1004025,NRS_TN-10119,TNSS-1065,1,2014,36.25843,-88.67338,14112932,23161.40351,23161.40351
nrsa1314,1004052,NRS_TN-10126,TNSS-1072,1,2014,35.48165,-88.06955,19546610,23623.50432,23623.50432
nrsa1314,1004110,NRS_TN-10128,TNSS-1074,1,2014,35.34623,-86.863,19594326,14636.78711,14636.78711
nrsa1314,1004424,NRS_TN-10131,TNSS-1077,1,2014,36.09756,-87.14259,18392768,29875.7764,14332.88136
nrsa1314,1004587,NRS_TN-10134,TNSS-1080,1,2014,35.11606,-88.03373,19549306,11511.90017,11511.90017
nrsa1314,1004591,NRS_TN-10136,TNSS-1082,1,2014,35.81328,-83.10316,22162564,9715.712271,9715.712271
nrsa1314,1004079,NRS_TX-10179,TXLS-1115,1,2014,32.55527,-95.0233,5276000,12943.1167,10704.83595
nrsa1314,1003906,NRS_TX-10184,TXLS-1120,1,2014,29.30338,-97.69902,1623065,17745.85477,16863.5579
nrsa1314,1004047,NRS_TX-10195,TXLS-1131,1,2014,32.33304,-95.74925,4452078,15422.60322,10902.23524
nrsa1314,1004395,NRS_TX-10196,TXLS-1132,1,2014,29.84207,-97.60258,1631151,11104.12483,16191.33358
nrsa1314,1004278,NRS_TX-10198,TXLS-1134,1,2014,31.85906,-99.20214,5741616,16419.30756,17135.23463
nrsa1314,1003501,NRS_TX-10274,TXRF-0001,1,2014,30.26058,-95.09361,1520241,11276.2019,11765.65406
nrsa1314,1003518,NRS_TX-10275,TXRF-0002,1,2014,29.40832,-99.32707,10655637,18822.88677,18822.88677
nrsa1314,1003502,NRS_TX-10276,TXRF-0003,1,2014,32.28046,-97.97061,5511974,9538.968837,13387.53549
nrsa1314,1004802,NRS_TX-10279,TXRF-0006,1,2014,34.93536,-100.6965,13546725,12387.15609,15559.90346
nrsa1314,1003506,NRS_TX-10280,TXRF-0007,1,2014,33.30608,-100.5327,14033937,26033.98844,14258.10725
nrsa1314,1003529,NRS_TX-10281,TXRF-0008,1,2014,31.21007,-100.462,5702269,15571.69824,15571.69824
nrsa1314,1003599,NRS_TX-10199,TXRM-1001,1,2014,29.02616,-103.3128,291315,3511.583555,13360.15809
nrsa1314,1003544,NRS_TX-10213,TXRM-1015,1,2014,33.23304,-98.90742,5544086,17409.24154,14162.81057
nrsa1314,1004229,NRS_TX-10214,TXRM-1016,1,2014,32.61179,-95.48269,5275740,18263.72637,13490.76867
nrsa1314,1004491,NRS_TX-10216,TXRM-1018,1,2014,30.46533,-96.33373,5559402,16221.77709,14336.48852
nrsa1314,1004309,NRS_TX-10218,TXRM-1020,1,2014,31.49402,-99.60394,5727563,12101.81898,13141.74738
nrsa1314,1003804,NRS_TX-10219,TXRM-1021,1,2014,28.64427,-99.78095,10893277,22971.15385,12877.02071
nrsa1314,1003744,NRS_TX-10225,TXRO-1078,1,2014,31.53799,-100.1848,5717770,13055.69708,12482.28933
nrsa1314,1003496,NRS_TX-10226,TXRO-1079,1,2014,33.05219,-100.7694,13700209,11473.01462,13448.89392
